SNID,Filename,Date,Photometric Calibration,Filter,Inverse Sensitivity,Zeropoint,Wavelength,Zeropoint AB
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe2z030/iboe2z030_drz.fits,2025-04-07,WFC3 IR F160W MJD#56069.1063,F160W,1.9403917e-20,-21.1,15369.176,25.939023559605467
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/ic6hc7020/ic6hc7020_drz.fits,2025-03-31,WFC3 IR F125W MJD#56425.5559,F125W,2.2577729e-20,-21.1,12486.06,26.225672272525774
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/ibtm8p020/ibtm8p020_drz.fits,2025-04-03,WFC3 IR F160W MJD#56405.7306,F160W,1.9414677e-20,-21.1,15369.176,25.93842165620513
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe2vgoq/iboe2vgoq_drz.fits,2025-03-31,WFC3 IR F125W MJD#56068.8018,F125W,2.2561408e-20,-21.1,12486.06,26.226457413870857
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/n8n1zl010/n8n1zl010_mos.fits,2009-08-08T15:05:26,"NICMOS,2,F160W,DN",F160W,1.7409589e-19,-21.1,16030.4,23.465306907308978
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/icat14040/icat14040_drz.fits,2025-04-11,WFC3 IR F105W MJD#56769.4606,F105W,3.06559535e-20,-21.1,10551.047,26.25923514028174
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe1tw1q/iboe1tw1q_drz.fits,2025-04-22,WFC3 IR F125W MJD#56022.0507,F125W,2.255923e-20,-21.1,12486.06,26.226562232134103
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/n8n1zm010/n8n1zm010_mos.fits,2009-08-08T15:11:38,"NICMOS,2,F160W,DN",F160W,1.7409589e-19,-21.1,16030.4,23.465306907308978
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/ibohedexq/ibohedexq_drz.fits,2025-04-03,WFC3 IR F105W MJD#56390.8440,F105W,3.0617916e-20,-21.1,10551.047,26.260583143811807
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/ic6hc7e4q/ic6hc7e4q_drz.fits,2025-04-07,WFC3 IR F160W MJD#56425.6046,F160W,1.9415312e-20,-21.1,15369.176,25.938386145379198
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/ib3714050/ib3714050_drz.fits,2025-04-07,WFC3 IR F140W MJD#55305.8043,F140W,1.472007325e-20,-21.1,13922.907,26.453575461055504
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/ibtm8plmq/ibtm8plmq_drz.fits,2025-04-22,WFC3 IR F125W MJD#56405.7460,F125W,2.2576824e-20,-21.1,12486.06,26.225715793774466
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe2zj5q/iboe2zj5q_drz.fits,2025-04-22,WFC3 IR F125W MJD#56069.1004,F125W,2.2561421e-20,-21.1,12486.06,26.22645678826422
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/ibtm8plbq/ibtm8plbq_drz.fits,2025-04-07,WFC3 IR F125W MJD#56405.7235,F125W,2.2576824e-20,-21.1,12486.06,26.225715793774466
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/n8n1zj010/n8n1zj010_mos.fits,2009-08-08T14:55:06,"NICMOS,2,F110W,DN",F110W,2.8628098e-19,-21.1,11234.7,23.69721136217584
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/n8n1zk010/n8n1zk010_mos.fits,2009-08-08T14:59:14,"NICMOS,2,F110W,DN",F110W,2.8628098e-19,-21.1,11234.7,23.69721136217584
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/ibtm7hzpq/ibtm7hzpq_drz.fits,2025-04-03,WFC3 IR F125W MJD#56347.6202,F125W,2.2574169e-20,-21.1,12486.06,26.225843482201025
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/ibtm7h020/ibtm7h020_drz.fits,2025-03-31,WFC3 IR F160W MJD#56347.6273,F160W,1.9412819e-20,-21.1,15369.176,25.938525566994024
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/ic6hc7dvq/ic6hc7dvq_drz.fits,2025-04-03,WFC3 IR F160W MJD#56425.5482,F160W,1.941531e-20,-21.1,15369.176,25.938386257222497
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe2v030/iboe2v030_drz.fits,2025-04-11,WFC3 IR F160W MJD#56068.8078,F160W,1.9403907e-20,-21.1,15369.176,25.939024119150467
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe1tx0q/iboe1tx0q_drz.fits,2025-03-31,WFC3 IR F125W MJD#56022.1166,F125W,2.2559233e-20,-21.1,12486.06,26.22656208774936
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe2zjfq/iboe2zjfq_drz.fits,2025-03-31,WFC3 IR F125W MJD#56069.1252,F125W,2.2561422e-20,-21.1,12486.06,26.22645674014065
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/ibohed020/ibohed020_drz.fits,2025-03-31,WFC3 IR F105W MJD#56390.7888,F105W,3.06179126666666e-20,-21.1,10551.047,26.260583262014528
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/ibtm7hzzq/ibtm7hzzq_drz.fits,2025-04-07,WFC3 IR F125W MJD#56347.6439,F125W,2.2574171e-20,-21.1,12486.06,26.22584338600824
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe2w030/iboe2w030_drz.fits,2025-04-11,WFC3 IR F160W MJD#56075.5101,F160W,1.94041214999999e-20,-21.1,15369.176,25.939012116973352
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe1t020/iboe1t020_drz.fits,2025-04-07,WFC3 IR F160W MJD#56022.0596,F160W,1.9402413e-20,-21.1,15369.176,25.939107718414228
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/n8n1r5010/n8n1r5010_mos.fits,2009-08-09T12:51:57,"NICMOS,2,F160W,DN",F160W,1.7409589e-19,-21.1,16030.4,23.465306907308978
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/n8n1r4010/n8n1r4010_mos.fits,2009-08-09T12:45:37,"NICMOS,2,F110W,DN",F110W,2.8628098e-19,-21.1,11234.7,23.69721136217584
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe2vgyq/iboe2vgyq_drz.fits,2025-04-03,WFC3 IR F125W MJD#56068.8420,F125W,2.2561409e-20,-21.1,12486.06,26.226457365747255
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe1pthq/iboe1pthq_drz.fits,2025-03-31,WFC3 IR F125W MJD#56021.4519,F125W,2.2559202e-20,-21.1,12486.06,26.226563579725866
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe1pt6q/iboe1pt6q_drz.fits,2025-04-22,WFC3 IR F125W MJD#56021.4294,F125W,2.2559201e-20,-21.1,12486.06,26.226563627854173
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe2w020/iboe2w020_drz.fits,2025-04-07,WFC3 IR F125W MJD#56075.5030,F125W,2.25617204999999e-20,-21.1,12486.06,26.22644237534958
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HST/iboe1p020/iboe1p020_drz.fits,2025-04-07,WFC3 IR F160W MJD#56021.4365,F160W,1.9402394e-20,-21.1,15369.176,25.9391087816324
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/HST_9728_r4_NIC_NIC2_F110W/HST_9728_r4_NIC_NIC2_F110W_drz.fits,2009-12-01T16:37:41,"NICMOS,2,F110W,DN",F110W,2.8628098e-19,-21.1,11234.7,23.69721136217584
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12443_2z_wfc3_ir_f125w/hst_12443_2z_wfc3_ir_f125w_drz.fits,2017-09-11,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/HST_9728_r5_NIC_NIC2_F160W/HST_9728_r5_NIC_NIC2_F160W_drz.fits,2009-12-01T16:37:40,"NICMOS,2,F160W,DN",F160W,1.7409589e-19,-21.1,16030.4,23.465306907308978
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_13063_c7_wfc3_ir_f125w/hst_13063_c7_wfc3_ir_f125w_drz.fits,2017-08-12,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12443_1t_wfc3_ir_f160w/hst_12443_1t_wfc3_ir_f160w_drz.fits,2017-08-23,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/HST_9728_zk_NIC_NIC2_F110W/HST_9728_zk_NIC_NIC2_F110W_drz.fits,2009-12-01T16:39:26,"NICMOS,2,F110W,DN",F110W,2.8628098e-19,-21.1,11234.7,23.69721136217584
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12443_2w_wfc3_ir_f125w/hst_12443_2w_wfc3_ir_f125w_drz.fits,2017-09-11,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12442_ed_wfc3_ir_f105w/hst_12442_ed_wfc3_ir_f105w_drz.fits,2017-09-11,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12445_8p_wfc3_ir_f160w/hst_12445_8p_wfc3_ir_f160w_drz.fits,2017-08-14,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12443_2w_wfc3_ir_f160w/hst_12443_2w_wfc3_ir_f160w_drz.fits,2017-09-11,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_13063_c7_wfc3_ir_f160w/hst_13063_c7_wfc3_ir_f160w_drz.fits,2017-08-12,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12445_7h_wfc3_ir_f160w/hst_12445_7h_wfc3_ir_f160w_drz.fits,2017-08-30,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/HST_9728_zl_NIC_NIC2_F160W/HST_9728_zl_NIC_NIC2_F160W_drz.fits,2009-12-01T16:44:41,"NICMOS,2,F160W,DN",F160W,1.7409589e-19,-21.1,16030.4,23.465306907308978
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12443_1p_wfc3_ir_f125w/hst_12443_1p_wfc3_ir_f125w_drz.fits,2017-08-13,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12443_2v_wfc3_ir_f125w/hst_12443_2v_wfc3_ir_f125w_drz.fits,2017-09-11,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12443_2v_wfc3_ir_f160w/hst_12443_2v_wfc3_ir_f160w_drz.fits,2017-09-11,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12445_7h_wfc3_ir_f125w/hst_12445_7h_wfc3_ir_f125w_drz.fits,2017-08-30,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/HST_9728_zj_NIC_NIC2_F110W/HST_9728_zj_NIC_NIC2_F110W_drz.fits,2009-12-01T16:39:38,"NICMOS,2,F110W,DN",F110W,2.8628098e-19,-21.1,11234.7,23.69721136217584
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12443_2z_wfc3_ir_f160w/hst_12443_2z_wfc3_ir_f160w_drz.fits,2017-09-11,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12445_8p_wfc3_ir_f125w/hst_12445_8p_wfc3_ir_f125w_drz.fits,2017-08-14,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12443_1p_wfc3_ir_f160w/hst_12443_1p_wfc3_ir_f160w_drz.fits,2017-08-13,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/HST_9728_zm_NIC_NIC2_F160W/HST_9728_zm_NIC_NIC2_F160W_drz.fits,2009-12-01T16:45:41,"NICMOS,2,F160W,DN",F160W,1.7409589e-19,-21.1,16030.4,23.465306907308978
Sasquatch,/astro/armin/bhoomika/pantheon_data_folder/Sasquatch/mastDownload/HLA/hst_12443_1t_wfc3_ir_f125w/hst_12443_1t_wfc3_ir_f125w_drz.fits,2017-08-23,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_mos_0023680_wfc3_ir_f160w/hst_mos_0023680_wfc3_ir_f160w_drz.fits,2017-10-19,WFC3 IR F160W,F160W,1.92756031304868e-20,0.0,15369.17570896557,25.946227181549396
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_mos_0023680_wfc3_ir_f125w/hst_mos_0023680_wfc3_ir_f125w_drz.fits,2017-10-19,WFC3 IR F125W,F125W,2.24834173714407e-20,0.0,12486.05978577568,26.230217143077134
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_mos_0023680_wfc3_ir_f110w/hst_mos_0023680_wfc3_ir_f110w_drz.fits,2017-10-19,WFC3 IR F110W,F110W,1.52741283843628e-20,0.0,11534.45855553776,26.82212284373787
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_12051_01_wfc3_ir_f105w/hst_12051_01_wfc3_ir_f105w_drz.fits,2017-08-17,WFC3 IR F105W,F105W,3.0386574e-20,-21.1,10551.047,26.268817868473455
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_mos_0023680_wfc3_ir_f105w/hst_mos_0023680_wfc3_ir_f105w_drz.fits,2017-10-19,WFC3 IR F105W,F105W,3.03865733593518e-20,0.0,10551.04690640578,26.268817910626595
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_12051_01_wfc3_ir_f125w/hst_12051_01_wfc3_ir_f125w_drz.fits,2017-08-17,WFC3 IR F125W,F125W,2.2483417e-20,-21.1,12486.06,26.23021712375807
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_12051_01_wfc3_ir_f160w/hst_12051_01_wfc3_ir_f160w_drz.fits,2017-08-17,WFC3 IR F160W,F160W,1.9275602e-20,-21.1,15369.176,25.946227204106755
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_12051_01_wfc3_ir_f110w/hst_12051_01_wfc3_ir_f110w_drz.fits,2017-08-17,WFC3 IR F110W,F110W,1.5274129e-20,-21.1,11534.459,26.822122716302047
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/HST_10496_d6_NIC_NIC2_F110W/HST_10496_d6_NIC_NIC2_F110W_drz.fits,2009-12-02T18:02:29,"NICMOS,2,F110W,DN",F110W,2.8628098e-19,-21.1,11234.7,23.69721136217584
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboi6c020/iboi6c020_drz.fits,2025-04-07,WFC3 IR F160W MJD#56296.6328,F160W,1.9411189e-20,-21.1,15369.176,25.938616734810324
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ic6hc3040/ic6hc3040_drz.fits,2025-04-03,WFC3 IR F139M MJD#56356.5524,F139M,9.3163906e-20,-21.1,13837.616,24.463574405847478
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboi5di0q/iboi5di0q_drz.fits,2025-03-31,WFC3 IR F125W MJD#56237.0759,F125W,2.2569122e-20,-21.1,12486.06,26.22608625185858
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ibtm8lqnq/ibtm8lqnq_drz.fits,2025-04-22,WFC3 IR F125W MJD#56406.4771,F125W,2.2576858e-20,-21.1,12486.06,26.225714158690483
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ic6hc4doq/ic6hc4doq_drz.fits,2025-03-31,WFC3 IR F160W MJD#56369.6381,F160W,1.9413523e-20,-21.1,15369.176,25.938486193813397
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/n8g6z4010/n8g6z4010_mos.fits,2009-08-03T20:43:43,"NICMOS,2,F110W,DN",F110W,2.8628098e-19,-21.1,11234.7,23.69721136217584
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ibohce020/ibohce020_drz.fits,2025-03-31,WFC3 IR F105W MJD#56117.1209,F105W,3.05904268333333e-20,-21.099999999999998,10551.047,26.261558369871317
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboi6e020/iboi6e020_drz.fits,2025-03-31,WFC3 IR F160W MJD#56295.9680,F160W,1.9411168e-20,-21.1,15369.176,25.93861790941496
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboi6buwq/iboi6buwq_drz.fits,2025-04-03,WFC3 IR F125W MJD#56297.7786,F125W,2.2571895e-20,-21.1,12486.06,26.225952858917974
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ic6hc5dgq/ic6hc5dgq_drz.fits,2025-03-31,WFC3 IR F160W MJD#56382.0664,F160W,1.9413919e-20,-21.1,15369.176,25.93846404702674
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ibtm7ctnq/ibtm7ctnq_drz.fits,2025-04-07,WFC3 IR F125W MJD#56346.6906,F125W,2.2574127e-20,-21.1,12486.06,26.225845502251598
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboi6cl8q/iboi6cl8q_drz.fits,2025-04-22,WFC3 IR F125W MJD#56296.6245,F125W,2.2571841e-20,-21.1,12486.06,26.225955456388203
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboe1lf9q/iboe1lf9q_drz.fits,2025-04-22,WFC3 IR F125W MJD#56019.7150,F125W,2.2559122e-20,-21.1,12486.06,26.22656742999727
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboe3m020/iboe3m020_drz.fits,2025-04-07,WFC3 IR F160W MJD#56129.1879,F160W,1.9405837e-20,-21.1,15369.176,25.938916132306915
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboe3jb6q/iboe3jb6q_drz.fits,2025-04-07,WFC3 IR F125W MJD#56128.2505,F125W,2.2564153e-20,-21.1,12486.06,26.226325322620593
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ic6hc4020/ic6hc4020_drz.fits,2025-04-11,WFC3 IR F125W MJD#56369.6458,F125W,2.2575176e-20,-21.1,12486.06,26.225795050209012
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ic6hc6luq/ic6hc6luq_drz.fits,2025-04-07,WFC3 IR F160W MJD#56410.6717,F160W,1.9414834e-20,-21.1,15369.176,25.93841287625505
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ibtm7gzdq/ibtm7gzdq_drz.fits,2025-04-22,WFC3 IR F125W MJD#56347.5774,F125W,2.2574168e-20,-21.1,12486.06,26.22584353029743
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ic6hc4dxq/ic6hc4dxq_drz.fits,2025-04-03,WFC3 IR F160W MJD#56369.6612,F160W,1.9413523e-20,-21.1,15369.176,25.938486193813397
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboi5d020/iboi5d020_drz.fits,2025-04-07,WFC3 IR F160W MJD#56237.0605,F160W,1.9409286e-20,-21.1,15369.176,25.938723181524303
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboi6f020/iboi6f020_drz.fits,2025-04-11,WFC3 IR F160W MJD#56296.6993,F160W,1.94111914999999e-20,-21.1,15369.176,25.938616594976523
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboi6flvq/iboi6flvq_drz.fits,2025-03-31,WFC3 IR F125W MJD#56296.6910,F125W,2.2571844e-20,-21.1,12486.06,26.225955312084142
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboe3mhpq/iboe3mhpq_drz.fits,2025-03-31,WFC3 IR F125W MJD#56129.2033,F125W,2.2564196e-20,-21.1,12486.06,26.22632325355944
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ibtm8lqcq/ibtm8lqcq_drz.fits,2025-04-07,WFC3 IR F125W MJD#56406.4546,F125W,2.2576856e-20,-21.1,12486.06,26.225714254871836
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ibtm9nnqq/ibtm9nnqq_drz.fits,2025-04-03,WFC3 IR F125W MJD#56459.3180,F125W,2.257927e-20,-21.1,12486.06,26.225598170192615
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ibtmajbjq/ibtmajbjq_drz.fits,2025-03-31,WFC3 IR F125W MJD#56513.2636,F125W,2.2581733e-20,-21.1,12486.06,26.225479741986977
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ibtmam020/ibtmam020_drz.fits,2025-03-31,WFC3 IR F160W MJD#56514.2013,F160W,1.9418144e-20,-21.1,15369.176,25.938227786826857
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ib3716050/ib3716050_drz.fits,2025-04-07,WFC3 IR F140W MJD#55307.1998,F140W,1.4720106e-20,-21.1,13922.907,26.45357304545468
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboe3jbhq/iboe3jbhq_drz.fits,2025-04-22,WFC3 IR F125W MJD#56128.2730,F125W,2.2564154e-20,-21.1,12486.06,26.226325274502845
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboe2t030/iboe2t030_drz.fits,2025-04-07,WFC3 IR F125W MJD#56075.4372,F125W,2.2561717e-20,-21.1,12486.06,26.22644254377987
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboe3k020/iboe3k020_drz.fits,2025-03-31,WFC3 IR F160W MJD#56128.3229,F160W,1.9405809e-20,-21.1,15369.176,25.93891769887864
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ibtmamhlq/ibtmamhlq_drz.fits,2025-04-07,WFC3 IR F125W MJD#56514.2167,F125W,2.2581777e-20,-21.1,12486.06,26.2254776264564
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboi5ch7q/iboi5ch7q_drz.fits,2025-04-03,WFC3 IR F125W MJD#56237.0094,F125W,2.2569119e-20,-21.1,12486.06,26.22608639618004
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ibohcb020/ibohcb020_drz.fits,2025-04-03,WFC3 IR F105W MJD#56116.1233,F105W,3.05903265e-20,-21.099999999999998,10551.047,26.261561930975965
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboe2t040/iboe2t040_drz.fits,2025-04-11,WFC3 IR F160W MJD#56075.4443,F160W,1.9404119e-20,-21.1,15369.176,25.939012256858092
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboe3n020/iboe3n020_drz.fits,2025-04-03,WFC3 IR F160W MJD#56129.2545,F160W,1.940584e-20,-21.1,15369.176,25.938915964460072
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ibtm7c020/ibtm7c020_drz.fits,2025-04-03,WFC3 IR F160W MJD#56346.6977,F160W,1.941279e-20,-21.1,15369.176,25.938527188931225
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/iboe3ni3q/iboe3ni3q_drz.fits,2025-04-07,WFC3 IR F125W MJD#56129.2474,F125W,2.2564198e-20,-21.1,12486.06,26.226323157324135
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ibtm7ctyq/ibtm7ctyq_drz.fits,2025-04-22,WFC3 IR F125W MJD#56346.7131,F125W,2.2574129e-20,-21.1,12486.06,26.225845406058635
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/ic6hc3q9q/ic6hc3q9q_drz.fits,2025-04-07,WFC3 IR F139M MJD#56356.6261,F139M,9.3163911e-20,-21.1,13837.616,24.46357434757726
Borg,/astro/armin/bhoomika/pantheon_data_folder/Borg/mastDownload/HST/na1d07010/na1d07010_mos.fits,2009-09-30T08:40:01,"NICMOS,3,F110W,DN",F110W,3.787247e-19,-21.1,11200.5,23.400003872471988
