SNID,File_key,Galaxy_Key,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Mag,Mag_Error,Flux,Flux_Error,CXX,CXY,CYY,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2
2003du,hst_skycell-p2434x05y17_wfc3_ir_f105w_coarse-all_drz,472,218.6057129,59.2976111,-46.43,1.429,1.162,-5.4463,0.0997,150.8354,13.84403,0.62153924,0.25021809,0.60904521,2024-11-22,HST,WFC3,F105W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2003du,ie5403060_drz,473,218.6055419,59.297912,-11.66,1.606,0.641,-4.6645,0.281,73.41595,18.99648,0.47153357,0.80998397,2.3499992,2025-03-31,HST,WFC3,F105W,-3.1302896360507e-05,-1.7007920539199e-05,-1.7007920539199e-05,3.13028963605079e-05
2003du,ic1361020_drz,474,218.642107,59.3391566,-67.41,74.86,26.587,-7.4526,0.0061,957.2675,5.404007,0.0012323171,0.0008767469,0.00036079084,2025-04-03,HST,WFC3,F160W,3.41047348358115e-05,1.02960061870316e-05,1.02960061870316e-05,-3.4104734835811e-05
2003du,hst_12880_93_wfc3_ir_f160w_drz,475,218.6872437,59.3187852,-30.09,0.91,0.681,0.9135,0.1369,0.4311337,0.05435173,1.4448884,0.82252097,1.9162502,2017-08-26,HST,WFC3,F160W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05
2003du,hst_15889_03_wfc3_ir_f160w_ie5403_drz,476,218.5995336,59.2980689,81.74,1.395,0.655,-7.0842,0.0147,681.8357,9.247894,2.291651,-0.5164572,0.55129546,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,6.13823918491895e-22,4.4632906707093295e-22,3.56250007947286e-05
2003du,ic1363020_drz,477,218.6669406,59.3416358,7.98,38.418,27.236,-7.7117,0.0035,1215.32,3.8754,0.00069045537,-0.00018435437,0.0013351884,2025-04-11,HST,WFC3,F160W,3.41047348357879e-05,1.02960061871098e-05,1.02960061871098e-05,-3.4104734835787e-05
2003du,hst_skycell-p2434x05y17_wfc3_ir_f105w_all_drz,478,218.6055716,59.2975657,-55.68,3.542,1.681,-3.6636,0.1694,29.20406,4.554914,0.2668598,0.25552195,0.166904,2024-11-22,HST,WFC3,F105W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2003du,ic1359020_drz,479,218.6663089,59.3460301,-30.03,48.183,23.357,-6.9769,0.0071,617.6708,4.04133,0.00078194443,0.0012151442,0.0014817744,2025-04-11,HST,WFC3,F160W,3.41047348357898e-05,1.02960061871034e-05,1.02960061871034e-05,-3.4104734835789e-05
2003du,ie5403070_drz,480,218.6069844,59.2975383,48.01,1.466,0.885,-4.9395,0.1421,94.57823,12.3715,0.91423291,-0.80801016,0.8288976,2025-04-04,HST,WFC3,F125W,-3.1303394750872e-05,-1.7007003225008e-05,-1.7007003225008e-05,3.13033947508726e-05
2003du,hst_12880_60_wfc3_ir_f160w_ic1360_drz,481,218.6633908,59.3319522,-89.93,13.665,6.456,-5.304,0.0119,132.316,1.446523,0.023992013,4.2292977e-05,0.0053550778,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.64079566873324e-22,-1.8983966400368e-22,3.56250007947285e-05
2003du,hst_15889_03_wfc3_ir_f105w_ie5403_drz,482,218.6057646,59.297353,-49.72,0.795,0.529,-9.1626,0.0046,4624.119,19.45892,2.741431,1.9674159,2.4142444,2024-11-08,HST,WFC3,F105W,-3.5625000794728e-05,5.937305316861379e-22,-1.9826695962081e-22,3.56250007947286e-05
2006ef,hst_skycell-p1062x16y16_wfc3_ir_f110w_all_drz,483,31.0816346,-8.7611504,-25.28,4.972,3.743,-6.7704,0.0002,510.7161,0.1112327,0.046100393,0.023885755,0.065742962,2024-11-19,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2006ef,hst_14654_10_wfc3_ir_f110w_id9210_drz,484,31.0692909,-8.7379202,-72.96,22.061,5.288,-10.0497,0.0002,10468.67,1.647411,0.032864645,0.018891506,0.0049504982,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,4.1004269921077397e-22,-1.0915053085384e-21,3.56250007947285e-05
2006ef,id9210010_drz,485,31.0790844,-8.7353734,-38.68,50.117,34.451,-13.9366,0.0,375520.1,6.534755,0.0005717231,0.00043364146,0.00066893629,2025-03-31,HST,WFC3,F110W,1.78126741333907e-05,3.08520553908818e-05,3.08520553908818e-05,-1.781267413339e-05
2006ef,hst_skycell-p1062x16y16_wfc3_ir_f110w_coarse-all_drz,486,31.0711234,-8.7341919,-87.77,69.315,17.762,-7.4722,0.0048,974.7502,4.346011,0.0031651962,0.00023076462,0.00021263844,2024-11-19,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2002de,n44b22030_mos,487,244.1075496,35.7182509,2.31,17.147,7.282,-4.9456,0.0156,95.10899,1.368311,0.0034262245,-0.0012458912,0.018834596,2009-06-12T14:41:51,HST,NICMOS,F160W,2.06459e-05,5.25066e-05,5.26995e-05,-2.05704e-05
2002de,HST_7328_22_NIC_NIC1_F160W_drz,488,244.1276648,35.7076543,-7.69,41.441,23.397,-9.3618,0.001,5555.228,5.247079,0.00060457952,0.00033016803,0.001804407,2009-11-27T23:40:33,HST,NICMOS,F160W,-6.944444444444445e-06,0.0,0.0,6.944444444444445e-06
2002de,n44b22010_mos,489,244.1278529,35.708061,68.5,24.123,15.468,-7.8944,0.0026,1438.021,3.493435,0.0038487271,-0.0016783348,0.0020491001,2009-02-11T04:35:53,HST,NICMOS,F160W,4.46861e-06,1.10921e-05,1.11369e-05,-4.45061e-06
2006bh,hst_skycell-p0143x13y09_wfc3_ir_f160w_all_drz,490,340.1041044,-66.4987787,38.56,28.574,19.985,-7.5735,0.0007,1070.014,0.6529059,0.0017216726,-0.0012468598,0.0020069557,2024-11-21,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2006bh,idxba4020_drz,491,340.0669813,-66.4740179,71.65,16.591,11.754,-10.8152,0.0004,21186.84,7.220295,0.0068808617,-0.0021540045,0.0039900048,2025-03-31,HST,WFC3,F160W,1.78113621642481e-05,3.0852812829277e-05,3.0852812829277e-05,-1.7811362164248e-05
2006bh,idxb32030_drz,492,340.0669872,-66.4740183,73.74,16.73,11.99,-10.8236,0.0004,21352.63,7.319121,0.0066904868,-0.0018184327,0.0038380749,2025-04-04,HST,WFC3,F160W,1.78113621644025e-05,3.08528128291878e-05,3.08528128291878e-05,-1.7811362164402e-05
2006bh,idxb33puq_drz,493,340.0669638,-66.4739641,63.62,17.019,10.686,-10.8175,0.0004,21233.41,7.908371,0.0077105397,-0.0042229812,0.0044994052,2025-04-07,HST,WFC3,F160W,1.78113621640837e-05,3.08528128293719e-05,3.08528128293719e-05,-1.7811362164083e-05
2006bh,idxb38030_drz,494,340.0833957,-66.4806578,63.66,63.8,36.292,-11.189,0.001,29894.43,26.33529,0.00065812608,-0.00040843387,0.00034678989,2025-04-07,HST,WFC3,F160W,3.44108521841594e-05,9.22138458065479e-06,9.22138458065479e-06,-3.4410852184159e-05
2006bh,hst_15640_31_wfc3_ir_f160w_idxb31_drz,495,340.1007577,-66.4789367,-9.9,86.055,36.035,-14.11,0.0001,440566.7,21.5486,0.00015381238,0.00021515877,0.00075134821,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-8.67783996558e-22,1.4831345036207001e-21,3.56250007947286e-05
2006bh,hst_skycell-p0143x13y09_wfc3_ir_f160w_coarse-all_drz,496,340.0822037,-66.4901668,9.05,61.722,14.778,-7.8809,0.007,1420.174,9.141589,0.00036917892,-0.0013403108,0.0044722599,2024-11-21,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2006bh,hst_15640_35_wfc3_ir_f160w_idxb35_drz,497,340.1178579,-66.477186,51.16,61.721,24.404,-10.9144,0.0008,23215.19,16.23198,0.0011220443,-0.001383949,0.00081957405,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.5945432620710401e-21,-3.8279485698363e-22,3.56250007947286e-05
2006bh,idxbab020_drz,498,340.101064,-66.4788787,-43.08,82.788,36.7,-14.1162,0.0001,443063.5,30.0652,0.00042418178,0.00059521251,0.00046418115,2025-04-04,HST,WFC3,F160W,2.91822941287641e-05,-2.0433658287411e-05,-2.0433658287411e-05,-2.9182294128764e-05
2006bh,idxb36030_drz,499,340.067116,-66.4739425,86.72,21.85,19.498,-10.9206,0.0005,23348.48,11.76921,0.002628657,-6.1248014e-05,0.002096371,2025-03-31,HST,WFC3,F160W,2.84506336393291e-05,2.14406652682487e-05,2.14406652682487e-05,-2.8450633639329e-05
2006bh,hst_15640_a4_wfc3_ir_f160w_idxba4_drz,500,340.1008362,-66.4789327,-9.56,85.584,36.413,-14.1045,0.0001,438314.3,21.53802,0.00015357962,0.00020241251,0.00073715032,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.52963789942025e-21,1.19096840286179e-21,3.56250007947286e-05
2006bh,hst_15640_3a_wfc3_ir_f160w_idxb3a_drz,501,340.1007222,-66.4789811,17.27,37.346,27.691,-13.969,0.0,386889.2,13.81847,0.0007687746,-0.00033297142,0.0012523896,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.9346100511542e-21,-2.3365301331831e-21,3.56250007947286e-05
2006bh,hst_15640_39_wfc3_ir_f160w_idxb39_drz,502,340.100706,-66.4789805,18.42,36.031,28.022,-13.982,0.0,391567.9,12.30147,0.00082053646,-0.00030175084,0.0012232165,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.9095729107524e-22,1.5662671428480601e-21,3.56250007947286e-05
2006bh,hst_15640_33_wfc3_ir_f160w_idxb33_drz,503,340.1007924,-66.47894,-9.84,85.636,37.317,-14.113,0.0001,441779.8,22.48389,0.00015334046,0.00019586082,0.00070114119,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.5219946810773e-23,3.0606248370476e-22,3.56250007947286e-05
2006bh,hst_15640_37_wfc3_ir_f160w_idxb37_drz,504,340.1171236,-66.4771781,40.46,52.296,28.367,-11.121,0.0006,28081.12,16.38063,0.00073497265,-0.00086608384,0.00087339478,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.1959229194808001e-21,-1.4953960639263e-21,3.56250007947285e-05
2006bh,hst_15640_ab_wfc3_ir_f160w_idxbab_drz,505,340.1006995,-66.4789838,20.32,36.833,28.208,-13.9852,0.0,392710.8,12.91859,0.00079974101,-0.00033846963,0.0011941413,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.2555304060786002e-21,-9.2171288186453e-23,3.56250007947286e-05
2006bh,hst_skycell-p0143x14y09_wfc3_ir_f160w_all_drz,506,340.0445664,-66.4861605,-79.25,16.931,8.073,-3.6373,0.012,28.50554,0.3137786,0.014929922,0.0043451781,0.0039009268,2024-11-19,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2006bh,idxb31030_drz,507,340.0673795,-66.4743719,-55.94,42.164,15.276,-10.9406,0.0005,23781.01,11.80878,0.0031175325,0.0034548601,0.0017303996,2025-03-31,HST,WFC3,F160W,1.78113621644075e-05,3.0852812829185e-05,3.0852812829185e-05,-1.7811362164407e-05
