index,filename,On_Image,SNID,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,B_P,Good_Bad,ultra_extended
5547,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_16_wfc3_ir_f125w/hst_11563_16_wfc3_ir_f125w_drz.fits,True,Primo,hst_11563_16_wfc3_ir_f125w_drz,2017-08-30,HST,WFC3,F125W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5548,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_1a_wfc3_ir_f125w/hst_11563_1a_wfc3_ir_f125w_drz.fits,True,Primo,hst_11563_1a_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,3.7600000000000004e-37,3.7600000000000004e-37,2.5e-05,,i/na,
5549,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_4e_wfc3_ir_f160w/hst_11563_4e_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_4e_wfc3_ir_f160w_drz,2017-08-12,HST,WFC3,F160W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5550,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12061_hs_wfc3_ir_f125w/hst_12061_hs_wfc3_ir_f125w_drz.fits,True,Primo,hst_12061_hs_wfc3_ir_f125w_drz,2017-08-26,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5552,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_0c_wfc3_ir_f125w/hst_11563_0c_wfc3_ir_f125w_drz.fits,True,Primo,hst_11563_0c_wfc3_ir_f125w_drz,2017-08-25,HST,WFC3,F125W,-2.5e-05,-1.22e-34,7.520000000000001e-37,2.5e-05,,i/na,
5553,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12062_8l_wfc3_ir_f125w/hst_12062_8l_wfc3_ir_f125w_drz.fits,True,Primo,hst_12062_8l_wfc3_ir_f125w_drz,2017-08-24,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5554,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_48_wfc3_ir_f105w/hst_12498_48_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_48_wfc3_ir_f105w_drz,2017-10-19,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5555,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12061_ht_wfc3_ir_f160w/hst_12061_ht_wfc3_ir_f160w_drz.fits,True,Primo,hst_12061_ht_wfc3_ir_f160w_drz,2017-08-23,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5557,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_28_wfc3_ir_f160w/hst_11563_28_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_28_wfc3_ir_f160w_drz,2017-08-20,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5558,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_23_wfc3_ir_f105w/hst_12498_23_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_23_wfc3_ir_f105w_drz,2017-08-29,HST,WFC3,F105W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5559,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12061_h7_wfc3_ir_f160w/hst_12061_h7_wfc3_ir_f160w_drz.fits,True,Primo,hst_12061_h7_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,-3.7600000000000004e-37,-3.7600000000000004e-37,2.5e-05,,i/na,
5560,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_30_wfc3_ir_f105w/hst_12498_30_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_30_wfc3_ir_f105w_drz,2017-08-27,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5561,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_01_wfc3_ir_f105w/hst_11563_01_wfc3_ir_f105w_drz.fits,True,Primo,hst_11563_01_wfc3_ir_f105w_drz,2017-08-24,HST,WFC3,F105W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5562,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_44_wfc3_ir_f160w/hst_11563_44_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_44_wfc3_ir_f160w_drz,2017-08-19,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5563,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_54_wfc3_ir_f140w/hst_12498_54_wfc3_ir_f140w_drz.fits,True,Primo,hst_12498_54_wfc3_ir_f140w_drz,2017-08-21,HST,WFC3,F140W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5564,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_22_wfc3_ir_f105w/hst_12498_22_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_22_wfc3_ir_f105w_drz,2017-10-19,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5565,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12061_7j_wfc3_ir_f125w/hst_12061_7j_wfc3_ir_f125w_drz.fits,True,Primo,hst_12061_7j_wfc3_ir_f125w_drz,2017-08-28,HST,WFC3,F125W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5566,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_61_wfc3_ir_f140w/hst_12498_61_wfc3_ir_f140w_drz.fits,True,Primo,hst_12498_61_wfc3_ir_f140w_drz,2017-09-11,HST,WFC3,F140W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5567,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_08_wfc3_ir_f105w/hst_11563_08_wfc3_ir_f105w_drz.fits,True,Primo,hst_11563_08_wfc3_ir_f105w_drz,2017-09-10,HST,WFC3,F105W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5568,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12061_gu_wfc3_ir_f125w/hst_12061_gu_wfc3_ir_f125w_drz.fits,True,Primo,hst_12061_gu_wfc3_ir_f125w_drz,2017-08-26,HST,WFC3,F125W,-2.5e-05,-4.7e-38,-4.7e-38,2.5e-05,,i/na,
5569,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_2b_wfc3_ir_f160w/hst_11563_2b_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_2b_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5570,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12062_em_wfc3_ir_f160w/hst_12062_em_wfc3_ir_f160w_drz.fits,True,Primo,hst_12062_em_wfc3_ir_f160w_drz,2017-08-18,HST,WFC3,F160W,-2.5e-05,-6.09e-35,3.7600000000000004e-37,2.5e-05,,i/na,
5571,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12099_p7_wfc3_ir_f160w/hst_12099_p7_wfc3_ir_f160w_drz.fits,True,Primo,hst_12099_p7_wfc3_ir_f160w_drz,2017-08-12,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5572,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_10_wfc3_ir_f160w/hst_12498_10_wfc3_ir_f160w_drz.fits,True,Primo,hst_12498_10_wfc3_ir_f160w_drz,2017-08-12,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5573,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_3g_wfc3_ir_f160w/hst_11563_3g_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_3g_wfc3_ir_f160w_drz,2017-08-18,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5574,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_07_wfc3_ir_f105w/hst_11563_07_wfc3_ir_f105w_drz.fits,True,Primo,hst_11563_07_wfc3_ir_f105w_drz,2017-08-25,HST,WFC3,F105W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5575,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12061_7j_wfc3_ir_f160w/hst_12061_7j_wfc3_ir_f160w_drz.fits,True,Primo,hst_12061_7j_wfc3_ir_f160w_drz,2017-08-28,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5576,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_14_wfc3_ir_f125w/hst_11563_14_wfc3_ir_f125w_drz.fits,True,Primo,hst_11563_14_wfc3_ir_f125w_drz,2017-08-13,HST,WFC3,F125W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5577,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12061_mx_wfc3_ir_f125w/hst_12061_mx_wfc3_ir_f125w_drz.fits,True,Primo,hst_12061_mx_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,1.9000000000000002e-36,0.0,2.5e-05,,i/na,
5578,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_09_wfc3_ir_f105w/hst_11563_09_wfc3_ir_f105w_drz.fits,True,Primo,hst_11563_09_wfc3_ir_f105w_drz,2017-08-13,HST,WFC3,F105W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5579,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_1f_wfc3_ir_f160w/hst_11563_1f_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_1f_wfc3_ir_f160w_drz,2017-08-16,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5581,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12062_8x_wfc3_ir_f160w/hst_12062_8x_wfc3_ir_f160w_drz.fits,True,Primo,hst_12062_8x_wfc3_ir_f160w_drz,2017-08-25,HST,WFC3,F160W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5582,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_24_wfc3_ir_f160w/hst_11563_24_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_24_wfc3_ir_f160w_drz,2017-08-18,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5583,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12099_p5_wfc3_ir_f125w/hst_12099_p5_wfc3_ir_f125w_drz.fits,True,Primo,hst_12099_p5_wfc3_ir_f125w_drz,2017-09-09,HST,WFC3,F125W,-2.5e-05,6.09e-35,-3.7600000000000004e-37,2.5e-05,,i/na,
5584,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_63_wfc3_ir_f140w/hst_12498_63_wfc3_ir_f140w_drz.fits,True,Primo,hst_12498_63_wfc3_ir_f140w_drz,2017-08-14,HST,WFC3,F140W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5585,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_1c_wfc3_ir_f125w/hst_11563_1c_wfc3_ir_f125w_drz.fits,True,Primo,hst_11563_1c_wfc3_ir_f125w_drz,2017-09-13,HST,WFC3,F125W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5587,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_36_wfc3_ir_f105w/hst_12498_36_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_36_wfc3_ir_f105w_drz,2017-09-09,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5589,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12062_8x_wfc3_ir_f125w/hst_12062_8x_wfc3_ir_f125w_drz.fits,True,Primo,hst_12062_8x_wfc3_ir_f125w_drz,2017-08-25,HST,WFC3,F125W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5590,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12099_p5_wfc3_ir_f160w/hst_12099_p5_wfc3_ir_f160w_drz.fits,True,Primo,hst_12099_p5_wfc3_ir_f160w_drz,2017-09-09,HST,WFC3,F160W,-2.5e-05,6.09e-35,-3.7600000000000004e-37,2.5e-05,,i/na,
5591,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12062_8l_wfc3_ir_f160w/hst_12062_8l_wfc3_ir_f160w_drz.fits,True,Primo,hst_12062_8l_wfc3_ir_f160w_drz,2017-08-24,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5592,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_15_wfc3_ir_f105w/hst_11563_15_wfc3_ir_f105w_drz.fits,True,Primo,hst_11563_15_wfc3_ir_f105w_drz,2017-09-11,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5593,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_2c_wfc3_ir_f160w/hst_11563_2c_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_2c_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5594,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_2f_wfc3_ir_f160w/hst_11563_2f_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_2f_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5595,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_19_wfc3_ir_f125w/hst_11563_19_wfc3_ir_f125w_drz.fits,True,Primo,hst_11563_19_wfc3_ir_f125w_drz,2017-08-15,HST,WFC3,F125W,-2.5e-05,-3.7600000000000004e-37,-3.7600000000000004e-37,2.5e-05,,i/na,
5596,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_03_wfc3_ir_f105w/hst_11563_03_wfc3_ir_f105w_drz.fits,True,Primo,hst_11563_03_wfc3_ir_f105w_drz,2017-08-22,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5597,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12062_em_wfc3_ir_f125w/hst_12062_em_wfc3_ir_f125w_drz.fits,True,Primo,hst_12062_em_wfc3_ir_f125w_drz,2017-08-18,HST,WFC3,F125W,-2.5e-05,-6.09e-35,3.7600000000000004e-37,2.5e-05,,i/na,
5598,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12062_ej_wfc3_ir_f125w/hst_12062_ej_wfc3_ir_f125w_drz.fits,True,Primo,hst_12062_ej_wfc3_ir_f125w_drz,2017-09-11,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5599,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12061_mx_wfc3_ir_f160w/hst_12061_mx_wfc3_ir_f160w_drz.fits,True,Primo,hst_12061_mx_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,1.9000000000000002e-36,0.0,2.5e-05,,i/na,
5601,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_26_wfc3_ir_f105w/hst_12498_26_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_26_wfc3_ir_f105w_drz,2017-09-09,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5602,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_04_wfc3_ir_f105w/hst_11563_04_wfc3_ir_f105w_drz.fits,True,Primo,hst_11563_04_wfc3_ir_f105w_drz,2017-08-25,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5603,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_2e_wfc3_ir_f160w/hst_11563_2e_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_2e_wfc3_ir_f160w_drz,2017-08-18,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5604,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_0a_wfc3_ir_f105w/hst_11563_0a_wfc3_ir_f105w_drz.fits,True,Primo,hst_11563_0a_wfc3_ir_f105w_drz,2017-08-18,HST,WFC3,F105W,-2.5e-05,3.7600000000000004e-37,3.7600000000000004e-37,2.5e-05,,i/na,
5605,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_0f_wfc3_ir_f125w/hst_11563_0f_wfc3_ir_f125w_drz.fits,True,Primo,hst_11563_0f_wfc3_ir_f125w_drz,2017-08-15,HST,WFC3,F125W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5606,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_45_wfc3_ir_f105w/hst_12498_45_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_45_wfc3_ir_f105w_drz,2017-08-17,HST,WFC3,F105W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5607,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_16_wfc3_ir_f105w/hst_12498_16_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_16_wfc3_ir_f105w_drz,2017-08-28,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5609,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12061_cm_wfc3_ir_f160w/hst_12061_cm_wfc3_ir_f160w_drz.fits,True,Primo,hst_12061_cm_wfc3_ir_f160w_drz,2017-08-25,HST,WFC3,F160W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5610,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_32_wfc3_ir_f105w/hst_12498_32_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_32_wfc3_ir_f105w_drz,2017-10-19,HST,WFC3,F105W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,,i/na,
5611,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_33_wfc3_ir_f105w/hst_12498_33_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_33_wfc3_ir_f105w_drz,2017-08-13,HST,WFC3,F105W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5612,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_17_wfc3_ir_f105w/hst_12498_17_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_17_wfc3_ir_f105w_drz,2017-08-19,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5613,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_21_wfc3_ir_f160w/hst_11563_21_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_21_wfc3_ir_f160w_drz,2017-08-21,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5614,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_13_wfc3_ir_f125w/hst_11563_13_wfc3_ir_f125w_drz.fits,True,Primo,hst_11563_13_wfc3_ir_f125w_drz,2017-08-11,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5615,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_51_wfc3_ir_f140w/hst_12498_51_wfc3_ir_f140w_drz.fits,True,Primo,hst_12498_51_wfc3_ir_f140w_drz,2017-08-14,HST,WFC3,F140W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5616,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_60_wfc3_ir_f140w/hst_12498_60_wfc3_ir_f140w_drz.fits,True,Primo,hst_12498_60_wfc3_ir_f140w_drz,2017-09-02,HST,WFC3,F140W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5617,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_44_wfc3_ir_f105w/hst_12498_44_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_44_wfc3_ir_f105w_drz,2017-10-23,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5618,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_29_wfc3_ir_f160w/hst_11563_29_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_29_wfc3_ir_f160w_drz,2017-08-26,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5619,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_34_wfc3_ir_f105w/hst_12498_34_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_34_wfc3_ir_f105w_drz,2017-09-10,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5620,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_27_wfc3_ir_f105w/hst_12498_27_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_27_wfc3_ir_f105w_drz,2017-08-20,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5621,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_01_wfc3_ir_f160w/hst_12498_01_wfc3_ir_f160w_drz.fits,True,Primo,hst_12498_01_wfc3_ir_f160w_drz,2017-08-14,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5622,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_39_wfc3_ir_f105w/hst_12498_39_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_39_wfc3_ir_f105w_drz,2017-08-12,HST,WFC3,F105W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
5623,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_12498_42_wfc3_ir_f105w/hst_12498_42_wfc3_ir_f105w_drz.fits,True,Primo,hst_12498_42_wfc3_ir_f105w_drz,2017-09-11,HST,WFC3,F105W,-2.5e-05,-3.7600000000000004e-37,-3.7600000000000004e-37,2.5e-05,,i/na,
5625,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_43_wfc3_ir_f160w/hst_11563_43_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_43_wfc3_ir_f160w_drz,2017-08-12,HST,WFC3,F160W,-2.5e-05,3.7600000000000004e-37,3.7600000000000004e-37,2.5e-05,,i/na,
5626,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_33_wfc3_ir_f160w/hst_11563_33_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_33_wfc3_ir_f160w_drz,2017-08-27,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5627,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_4j_wfc3_ir_f160w/hst_11563_4j_wfc3_ir_f160w_drz.fits,True,Primo,hst_11563_4j_wfc3_ir_f160w_drz,2017-08-27,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,,i/na,
5628,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HLA/hst_11563_1b_wfc3_ir_f125w/hst_11563_1b_wfc3_ir_f125w_drz.fits,True,Primo,hst_11563_1b_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,,i/na,
