,index,SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,B_P,Good_Bad,On_Image
2575,5295,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_92_acs_wfc_f775w_j8m892/hst_9978_92_acs_wfc_f775w_j8m892_drc.fits,hst_9978_92_acs_wfc_f775w_j8m892_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-2.83e-23,2.9e-22,1.39e-05,,,True
2576,5296,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_45_acs_wfc_f775w_j8m845/hst_9978_45_acs_wfc_f775w_j8m845_drc.fits,hst_9978_45_acs_wfc_f775w_j8m845_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,-4.37e-22,-5.84e-22,1.39e-05,,,True
2577,5297,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_c7_acs_wfc_f775w_j8m8c7/hst_9978_c7_acs_wfc_f775w_j8m8c7_drc.fits,hst_9978_c7_acs_wfc_f775w_j8m8c7_drc,2024-11-06,HST,ACS,F775W,-1.39e-05,5.89e-22,1.1500000000000002e-21,1.39e-05,,,True
2578,5298,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_01_wfc3_ir_f105w_ib5x01/hst_11563_01_wfc3_ir_f105w_ib5x01_drz.fits,hst_11563_01_wfc3_ir_f105w_ib5x01_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-1.3600000000000001e-21,1.04e-21,3.56e-05,,,True
2579,5299,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_45_wfc3_ir_f105w_ibp345/hst_12498_45_wfc3_ir_f105w_ibp345_drz.fits,hst_12498_45_wfc3_ir_f105w_ibp345_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,1.19e-21,5.71e-22,3.56e-05,,,True
2580,5301,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_17073_01_wfc3_ir_f140w_iey601/hst_17073_01_wfc3_ir_f140w_iey601_drz.fits,hst_17073_01_wfc3_ir_f140w_iey601_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,-3.23e-23,2.18e-22,3.56e-05,,,True
2581,5302,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_04_wfc3_ir_f160w_ibp304/hst_12498_04_wfc3_ir_f160w_ibp304_drz.fits,hst_12498_04_wfc3_ir_f160w_ibp304_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,2.69e-22,3.2e-22,3.56e-05,,,True
2582,5303,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_13779_1b_wfc3_ir_f105w_icoi1b/hst_13779_1b_wfc3_ir_f105w_icoi1b_drz.fits,hst_13779_1b_wfc3_ir_f105w_icoi1b_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-1.1100000000000001e-21,6.48e-22,3.56e-05,,,True
2583,5305,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_39_wfc3_ir_f105w_ibp339/hst_12498_39_wfc3_ir_f105w_ibp339_drz.fits,hst_12498_39_wfc3_ir_f105w_ibp339_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,1.2e-22,-1.24e-21,3.56e-05,,,True
2584,5306,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12061_gu_wfc3_ir_f125w_ibeugu/hst_12061_gu_wfc3_ir_f125w_ibeugu_drz.fits,hst_12061_gu_wfc3_ir_f125w_ibeugu_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-2.23e-22,-3.17e-22,3.56e-05,,,True
2585,5307,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_17073_03_wfc3_ir_f140w_iey603/hst_17073_03_wfc3_ir_f140w_iey603_drz.fits,hst_17073_03_wfc3_ir_f140w_iey603_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,1.38e-21,-6.29e-22,3.56e-05,,,True
2586,5308,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_13779_1l_wfc3_ir_f105w_icoi1l/hst_13779_1l_wfc3_ir_f105w_icoi1l_drz.fits,hst_13779_1l_wfc3_ir_f105w_icoi1l_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,3.25e-22,3.59e-22,3.56e-05,,,True
2587,5309,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12099_p7_wfc3_ir_f160w_ibfup7/hst_12099_p7_wfc3_ir_f160w_ibfup7_drz.fits,hst_12099_p7_wfc3_ir_f160w_ibfup7_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,6.51e-22,-5.63e-22,3.56e-05,,,True
2588,5310,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_0b_wfc3_ir_f105w_ib5x0b/hst_11563_0b_wfc3_ir_f105w_ib5x0b_drz.fits,hst_11563_0b_wfc3_ir_f105w_ib5x0b_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,7.98e-22,-8.95e-22,3.56e-05,,,True
2589,5313,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_ae_acs_wfc_f775w_j8m8ae/hst_9978_ae_acs_wfc_f775w_j8m8ae_drc.fits,hst_9978_ae_acs_wfc_f775w_j8m8ae_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,1.0100000000000002e-21,8.69e-22,1.39e-05,,,True
2590,5314,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12062_8x_wfc3_ir_f125w_ibev8x/hst_12062_8x_wfc3_ir_f125w_ibev8x_drz.fits,hst_12062_8x_wfc3_ir_f125w_ibev8x_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-3.18e-22,7.28e-22,3.56e-05,,,True
2591,5316,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_64_acs_wfc_f775w_j8m864/hst_9978_64_acs_wfc_f775w_j8m864_drc.fits,hst_9978_64_acs_wfc_f775w_j8m864_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,3.3e-22,1.79e-23,1.39e-05,,,True
2592,5317,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_49_wfc3_ir_f105w_ibp349/hst_12498_49_wfc3_ir_f105w_ibp349_drz.fits,hst_12498_49_wfc3_ir_f105w_ibp349_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-1.4400000000000001e-21,-5.54e-22,3.56e-05,,,True
2593,5318,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_b0_acs_wfc_f775w_j8m8b0/hst_9978_b0_acs_wfc_f775w_j8m8b0_drc.fits,hst_9978_b0_acs_wfc_f775w_j8m8b0_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,1.0300000000000001e-21,8.2100000000000005e-22,1.39e-05,,,True
2594,5319,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_c5_acs_wfc_f775w_j8m8c5/hst_9978_c5_acs_wfc_f775w_j8m8c5_drc.fits,hst_9978_c5_acs_wfc_f775w_j8m8c5_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-1.1100000000000001e-21,-5.22e-22,1.39e-05,,,True
2595,5320,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_10340_l9_acs_wfc_f775w_j92ql9/hst_10340_l9_acs_wfc_f775w_j92ql9_drc.fits,hst_10340_l9_acs_wfc_f775w_j92ql9_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,-2.29e-22,2.9e-22,1.39e-05,,,True
2596,5321,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_69_acs_wfc_f775w_j8m869/hst_9978_69_acs_wfc_f775w_j8m869_drc.fits,hst_9978_69_acs_wfc_f775w_j8m869_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,-9.86e-22,-6.77e-22,1.39e-05,,,True
2597,5322,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_0b_acs_wfc_f775w_j8m80b/hst_9978_0b_acs_wfc_f775w_j8m80b_drc.fits,hst_9978_0b_acs_wfc_f775w_j8m80b_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,5.83e-22,9.89e-22,1.39e-05,,,True
2598,5325,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_13779_1q_wfc3_ir_f105w_icoi1q/hst_13779_1q_wfc3_ir_f105w_icoi1q_drz.fits,hst_13779_1q_wfc3_ir_f105w_icoi1q_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,1.1100000000000001e-21,2.2800000000000002e-21,3.56e-05,,,True
2599,5326,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_17073_12_wfc3_ir_f140w_iey612/hst_17073_12_wfc3_ir_f140w_iey612_drz.fits,hst_17073_12_wfc3_ir_f140w_iey612_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,-2.18e-22,-3.8600000000000003e-22,3.56e-05,,,True
2600,5327,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_47_acs_wfc_f775w_j8m847/hst_9978_47_acs_wfc_f775w_j8m847_drc.fits,hst_9978_47_acs_wfc_f775w_j8m847_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,3.0500000000000003e-22,1.44e-22,1.39e-05,,,True
2601,5329,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_55_wfc3_ir_f140w_ibp355/hst_12498_55_wfc3_ir_f140w_ibp355_drz.fits,hst_12498_55_wfc3_ir_f140w_ibp355_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,6.46e-22,-8.1500000000000005e-22,3.56e-05,,,True
2602,5330,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_1e_wfc3_ir_f160w_ib5x1e/hst_11563_1e_wfc3_ir_f160w_ib5x1e_drz.fits,hst_11563_1e_wfc3_ir_f160w_ib5x1e_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.86e-21,2.4700000000000002e-21,3.56e-05,,,True
2603,5332,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12062_gd_wfc3_ir_f125w_ibevgd/hst_12062_gd_wfc3_ir_f125w_ibevgd_drz.fits,hst_12062_gd_wfc3_ir_f125w_ibevgd_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,1.5500000000000001e-21,1.6900000000000001e-21,3.56e-05,,,True
2604,5333,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_05_wfc3_ir_f160w_ibp305/hst_12498_05_wfc3_ir_f160w_ibp305_drz.fits,hst_12498_05_wfc3_ir_f160w_ibp305_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,4.73e-22,-1.59e-22,3.56e-05,,,True
2605,5334,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_7b_acs_wfc_f775w_j8m87b/hst_9978_7b_acs_wfc_f775w_j8m87b_drc.fits,hst_9978_7b_acs_wfc_f775w_j8m87b_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,-5.71e-22,-7.61e-22,1.39e-05,,,True
2606,5335,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12099_p5_wfc3_ir_f160w_ibfup5/hst_12099_p5_wfc3_ir_f160w_ibfup5_drz.fits,hst_12099_p5_wfc3_ir_f160w_ibfup5_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.2500000000000001e-22,2.68e-22,3.56e-05,,,True
2607,5336,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_31_wfc3_ir_f105w_ibp331/hst_12498_31_wfc3_ir_f105w_ibp331_drz.fits,hst_12498_31_wfc3_ir_f105w_ibp331_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-7.54e-22,-1.02e-21,3.56e-05,,,True
2608,5337,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_10_acs_wfc_f775w_j8m810/hst_9978_10_acs_wfc_f775w_j8m810_drc.fits,hst_9978_10_acs_wfc_f775w_j8m810_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,-7.88e-22,-5.48e-22,1.39e-05,,,True
2609,5338,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_19_wfc3_ir_f125w_ib5x19/hst_11563_19_wfc3_ir_f125w_ib5x19_drz.fits,hst_11563_19_wfc3_ir_f125w_ib5x19_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,2.0500000000000003e-21,2.5000000000000002e-21,3.56e-05,,,True
2610,5339,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_13779_1r_wfc3_ir_f105w_icoi1r/hst_13779_1r_wfc3_ir_f105w_icoi1r_drz.fits,hst_13779_1r_wfc3_ir_f105w_icoi1r_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-1.21e-21,-2.2800000000000002e-21,3.56e-05,,,True
2611,5341,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_22_wfc3_ir_f105w_ibp322/hst_12498_22_wfc3_ir_f105w_ibp322_drz.fits,hst_12498_22_wfc3_ir_f105w_ibp322_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-1.4000000000000002e-21,1.0000000000000001e-21,3.56e-05,,,True
2612,5342,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_22_wfc3_ir_f160w_ib5x22/hst_11563_22_wfc3_ir_f160w_ib5x22_drz.fits,hst_11563_22_wfc3_ir_f160w_ib5x22_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-5.88e-22,4.1800000000000003e-22,3.56e-05,,,True
2613,5343,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_a6_acs_wfc_f775w_j8m8a6/hst_9978_a6_acs_wfc_f775w_j8m8a6_drc.fits,hst_9978_a6_acs_wfc_f775w_j8m8a6_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,8.04e-22,5.87e-22,1.39e-05,,,True
2614,5344,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_29_wfc3_ir_f160w_ib5x29/hst_11563_29_wfc3_ir_f160w_ib5x29_drz.fits,hst_11563_29_wfc3_ir_f160w_ib5x29_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,-7.47e-22,1.65e-21,3.56e-05,,,True
2615,5346,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_10403_11_acs_sbc_f150lp_j96011/hst_10403_11_acs_sbc_f150lp_j96011_drz.fits,hst_10403_11_acs_sbc_f150lp_j96011_drz,2024-11-07,HST,ACS,F150LP;N/A,-6.94e-06,-2.2899999999999998e-23,-1.86e-23,6.94e-06,,,True
2616,5347,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9575_em_acs_wfc_f775w_j8fnem/hst_9575_em_acs_wfc_f775w_j8fnem_drc.fits,hst_9575_em_acs_wfc_f775w_j8fnem_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,-3.5700000000000003e-22,-3.61e-22,1.39e-05,,,True
2617,5348,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9575_ea_acs_wfc_f775w_j8fnea/hst_9575_ea_acs_wfc_f775w_j8fnea_drc.fits,hst_9575_ea_acs_wfc_f775w_j8fnea_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-1.16e-22,3.72e-23,1.39e-05,,,True
2618,5350,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_6d_acs_wfc_f775w_j8m86d/hst_9978_6d_acs_wfc_f775w_j8m86d_drc.fits,hst_9978_6d_acs_wfc_f775w_j8m86d_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,5.89e-22,7.92e-22,1.39e-05,,,True
2619,5351,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_10_wfc3_ir_f160w_ibp310/hst_12498_10_wfc3_ir_f160w_ibp310_drz.fits,hst_12498_10_wfc3_ir_f160w_ibp310_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-6.61e-22,5.2599999999999997e-23,3.56e-05,,,True
2620,5353,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_59_acs_wfc_f775w_j8m859/hst_9978_59_acs_wfc_f775w_j8m859_drc.fits,hst_9978_59_acs_wfc_f775w_j8m859_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,9.55e-22,1.0300000000000001e-21,1.39e-05,,,True
2621,5354,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12099_pc_wfc3_ir_f125w_ibfupc/hst_12099_pc_wfc3_ir_f125w_ibfupc_drz.fits,hst_12099_pc_wfc3_ir_f125w_ibfupc_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,1.76e-21,1.82e-21,3.56e-05,,,True
2622,5355,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_31_acs_wfc_f775w_jb5x31/hst_11563_31_acs_wfc_f775w_jb5x31_drc.fits,hst_11563_31_acs_wfc_f775w_jb5x31_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,2.8099999999999998e-24,-4.7099999999999995e-23,1.39e-05,,,True
2623,5356,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_32_wfc3_ir_f105w_ibp332/hst_12498_32_wfc3_ir_f105w_ibp332_drz.fits,hst_12498_32_wfc3_ir_f105w_ibp332_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-1.24e-21,1.6200000000000002e-21,3.56e-05,,,True
2624,5357,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_59_wfc3_ir_f140w_ibp359/hst_12498_59_wfc3_ir_f140w_ibp359_drz.fits,hst_12498_59_wfc3_ir_f140w_ibp359_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,9.61e-22,-4.53e-22,3.56e-05,,,True
2625,5358,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_33_wfc3_ir_f160w_ib5x33/hst_11563_33_wfc3_ir_f160w_ib5x33_drz.fits,hst_11563_33_wfc3_ir_f160w_ib5x33_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,2.0000000000000002e-21,2.5600000000000003e-21,3.56e-05,,,True
2626,5359,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_08_wfc3_ir_f105w_ib5x08/hst_11563_08_wfc3_ir_f105w_ib5x08_drz.fits,hst_11563_08_wfc3_ir_f105w_ib5x08_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,6.55e-22,2.64e-22,3.56e-05,,,True
2627,5360,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_26_wfc3_ir_f160w_ib5x26/hst_11563_26_wfc3_ir_f160w_ib5x26_drz.fits,hst_11563_26_wfc3_ir_f160w_ib5x26_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,2.5900000000000003e-21,3.08e-21,3.56e-05,,,True
2628,5361,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_13779_1a_wfc3_ir_f105w_icoi1a/hst_13779_1a_wfc3_ir_f105w_icoi1a_drz.fits,hst_13779_1a_wfc3_ir_f105w_icoi1a_drz,2024-11-08,HST,WFC3,F105W,-3.56e-05,-8.11e-22,1.5e-22,3.56e-05,,,True
2629,5362,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_25_wfc3_ir_f105w_ibp325/hst_12498_25_wfc3_ir_f105w_ibp325_drz.fits,hst_12498_25_wfc3_ir_f105w_ibp325_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,4.25e-23,-1.54e-21,3.56e-05,,,True
2630,5363,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_72_acs_wfc_f775w_j8m872/hst_9978_72_acs_wfc_f775w_j8m872_drc.fits,hst_9978_72_acs_wfc_f775w_j8m872_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,-3.82e-22,-1.42e-22,1.39e-05,,,True
2631,5364,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12062_em_wfc3_ir_f125w_ibevem/hst_12062_em_wfc3_ir_f125w_ibevem_drz.fits,hst_12062_em_wfc3_ir_f125w_ibevem_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-4.3e-22,5.14e-22,3.56e-05,,,True
2632,5365,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_21_wfc3_ir_f105w_ibp321/hst_12498_21_wfc3_ir_f105w_ibp321_drz.fits,hst_12498_21_wfc3_ir_f105w_ibp321_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,6.21e-22,5.29e-22,3.56e-05,,,True
2633,5366,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_18_wfc3_ir_f105w_ibp318/hst_12498_18_wfc3_ir_f105w_ibp318_drz.fits,hst_12498_18_wfc3_ir_f105w_ibp318_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-1.6600000000000001e-21,1.2300000000000002e-21,3.56e-05,,,True
2634,5367,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_08_wfc3_ir_f160w_ibp308/hst_12498_08_wfc3_ir_f160w_ibp308_drz.fits,hst_12498_08_wfc3_ir_f160w_ibp308_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.43e-21,-1.2300000000000002e-21,3.56e-05,,,True
2635,5369,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_10340_k3_acs_wfc_f775w_j92qk3/hst_10340_k3_acs_wfc_f775w_j92qk3_drc.fits,hst_10340_k3_acs_wfc_f775w_j92qk3_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,2.88e-22,-1.35e-23,1.39e-05,,,True
2636,5370,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_13779_1m_wfc3_ir_f105w_icoi1m/hst_13779_1m_wfc3_ir_f105w_icoi1m_drz.fits,hst_13779_1m_wfc3_ir_f105w_icoi1m_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,7.64e-22,5.46e-22,3.56e-05,,,True
2637,5371,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_57_acs_wfc_f775w_jb5x57/hst_11563_57_acs_wfc_f775w_jb5x57_drc.fits,hst_11563_57_acs_wfc_f775w_jb5x57_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,7.989999999999999e-23,-5.819999999999999e-23,1.39e-05,,,True
2638,5372,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9575_eg_acs_wfc_f775w_j8fneg/hst_9575_eg_acs_wfc_f775w_j8fneg_drc.fits,hst_9575_eg_acs_wfc_f775w_j8fneg_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,7.91e-23,-2.0900000000000002e-22,1.39e-05,,,True
2639,5374,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_2f_wfc3_ir_f160w_ib5x2f/hst_11563_2f_wfc3_ir_f160w_ib5x2f_drz.fits,hst_11563_2f_wfc3_ir_f160w_ib5x2f_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-6.72e-22,-1.5500000000000001e-21,3.56e-05,,,True
2640,5375,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_36_wfc3_ir_f105w_ibp336/hst_12498_36_wfc3_ir_f105w_ibp336_drz.fits,hst_12498_36_wfc3_ir_f105w_ibp336_drz,2024-11-08,HST,WFC3,F105W,-3.56e-05,-9.47e-22,9.04e-22,3.56e-05,,,True
2641,5376,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_43_wfc3_ir_f105w_ibp343/hst_12498_43_wfc3_ir_f105w_ibp343_drz.fits,hst_12498_43_wfc3_ir_f105w_ibp343_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,2.76e-21,2.1500000000000003e-21,3.56e-05,,,True
2642,5377,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_1d_acs_wfc_f775w_j8m81d/hst_9978_1d_acs_wfc_f775w_j8m81d_drc.fits,hst_9978_1d_acs_wfc_f775w_j8m81d_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,2.16e-22,-2.61e-22,1.39e-05,,,True
2643,5378,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_9978_07_acs_wfc_f775w_j8m807/hst_9978_07_acs_wfc_f775w_j8m807_drc.fits,hst_9978_07_acs_wfc_f775w_j8m807_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-9.469999999999999e-23,-1.5100000000000001e-22,1.39e-05,,,True
2644,5379,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_12_wfc3_ir_f160w_ibp312/hst_12498_12_wfc3_ir_f160w_ibp312_drz.fits,hst_12498_12_wfc3_ir_f160w_ibp312_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.49e-21,2.85e-22,3.56e-05,,,True
2645,5380,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_12498_62_wfc3_ir_f140w_ibp362/hst_12498_62_wfc3_ir_f140w_ibp362_drz.fits,hst_12498_62_wfc3_ir_f140w_ibp362_drz,2024-11-09,HST,WFC3,F140W,-3.56e-05,-1.76e-21,-3.2400000000000004e-21,3.56e-05,,,True
2646,5381,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_10340_j9_acs_wfc_f775w_j92qj9/hst_10340_j9_acs_wfc_f775w_j92qj9_drc.fits,hst_10340_j9_acs_wfc_f775w_j92qj9_drc,2024-11-02,HST,ACS,F775W,-1.39e-05,-5.91e-22,-5.34e-22,1.39e-05,,,True
2647,5382,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_11563_1d_wfc3_ir_f125w_ib5x1d/hst_11563_1d_wfc3_ir_f125w_ib5x1d_drz.fits,hst_11563_1d_wfc3_ir_f125w_ib5x1d_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,1.4100000000000001e-22,-1.43e-21,3.56e-05,,,True
2648,5383,Primo,/astro/armin/bhoomika/pantheon_data_folder/Primo/mastDownload/HST/hst_13779_1c_wfc3_ir_f105w_icoi1c/hst_13779_1c_wfc3_ir_f105w_icoi1c_drz.fits,hst_13779_1c_wfc3_ir_f105w_icoi1c_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-3.13e-22,1.2200000000000001e-21,3.56e-05,,,True
