SNID,File_key,Galaxy_Key,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Kron_Radius,Mag,Mag_Error,Flux,Flux_Error,CXX,CXY,CYY
2007af,ie5406060_drz,13249,215.5591016,-0.3961603,80.7,0.991,0.466,3.5,-6.9184,0.0134,585.3008,7.247175,4.5153008,-1.1459349,1.1118788
2007af,jw01685-o010_t005_nircam_clear-f277w_i2d,13250,215.6266423,-0.3518221,-0.02,1.17,0.458,6.85,0.869,0.147,0.4491626,0.0608075,0.7308712,0.0023041873,4.7741847
2007af,hst_skycell-p1376x13y01_wfc3_ir_f140w_all_drz,13251,215.5948544,-0.3971421,3.61,1.384,0.469,3.5,-2.5244,0.1444,10.22723,1.36033,0.53837365,-0.50579375,4.5340919
2007af,hst_11570_41_wfc3_ir_f160w_ib1f41_drz,13252,215.6131573,-0.4078498,-17.71,0.901,0.881,6.54,-1.7206,0.1938,4.878158,0.8706952,1.2374666,0.032546885,1.2832354
2007af,hst_11570_42_wfc3_ir_f160w_drz,13253,215.6136536,-0.4080147,50.22,1.311,0.884,0.0,99.0,99.0,-1.515663,0.2623479,0.99390596,-0.68561959,0.8674674
2007af,hst_skycell-p1286x13y18_wfc3_ir_f105w_all_drz,13254,215.5954359,-0.397834,-3.55,1.424,0.472,3.5,-2.4878,0.1581,9.887903,1.439615,0.50834578,0.49237677,4.4643431
2007af,ib1f42t6q_drz,13255,215.5904561,-0.3883236,-13.79,42.259,14.363,4.17,-8.7354,0.0076,3120.137,21.74599,0.00080373057,0.0019856624,0.0046036514
2007af,hst_15889_06_wfc3_ir_f160w_ie5406_drz,13256,215.5913189,-0.3956025,12.58,1.922,0.855,4.8,-4.1142,0.215,44.22548,8.754532,0.32283515,-0.46704045,1.3168497
2007af,jw01685-c1009_t005_nircam_clear-f150w_i2d,13257,215.6133333,-0.4095745,1.11,2.133,0.543,6.23,-0.9337,0.089,2.363143,0.1937133,0.2210492,-0.12327906,3.390188
2007af,jw01685-o009_t005_nircam_clear-f277w_i2d,13258,215.6341231,-0.3399073,-17.02,0.744,0.443,7.07,1.3977,0.2235,0.2760114,0.05680867,2.0877247,1.8372464,4.807147
2007af,jw01685-c1009_t005_nircam_clear-f090w_i2d,13259,215.6132933,-0.4096795,41.6,1.093,0.504,3.5,0.2288,0.1167,0.810023,0.08703366,2.2012095,-3.0723531,2.5677569
2007af,ie5406040_drz,13260,215.5584184,-0.3950458,87.89,1.841,0.615,3.5,-4.8376,0.142,86.10952,11.26204,2.6418059,-0.17259397,0.29814479
2007af,hst_15889_06_wfc3_ir_f140w_ie5406_drz,13261,215.5917416,-0.3967889,-79.03,0.946,0.474,3.5,-4.3824,0.1405,56.61621,7.325722,4.3227096,1.24211,1.237924
2007af,ib1f41010_drz,13262,215.5904491,-0.3884947,-19.17,73.767,14.836,4.46,-9.0472,0.0066,4158.019,25.18715,0.00065362459,0.0027037782,0.0040734871
2007af,hst_skycell-p1286x13y18_wfc3_ir_f125w_coarse-all_drz,13263,215.5858592,-0.3981414,-2.96,0.746,0.679,5.14,-4.1789,0.2481,46.94349,10.72606,1.7970278,0.03844234,2.1678207
2007af,jw01685-c1009_t005_nircam_clear-f277w_i2d,13264,215.6131591,-0.4087876,-2.4,1.164,0.692,5.87,0.2638,0.0922,0.7842751,0.066575,0.74032754,0.11294982,2.0845742
2007af,hst_11570_41_wfc3_ir_f160w_drz,13265,215.6131879,-0.4079402,11.02,1.18,1.027,5.51,-1.3563,0.1295,3.487474,0.4159509,0.72693354,-0.085894719,0.93917167
2007af,ie5406010_drz,13266,215.5820545,-0.3949059,88.0,0.951,0.734,5.07,-4.0256,0.1561,40.76112,5.859231,1.8556471,-0.052387834,1.1058949
2007af,hst_skycell-p1286x13y18_wfc3_ir_f160w_coarse-all_drz,13267,215.6127585,-0.4083031,16.86,0.707,0.396,7.13,-4.2523,0.0132,50.22506,0.6125677,2.367527,-2.4232652,5.9989071
2007af,hst_skycell-p1376x13y01_wfc3_ir_f160w_coarse-all_drz,13268,215.6135114,-0.4080154,31.78,3.132,0.815,6.94,-6.8117,0.0036,530.5097,1.760465,0.49167201,-1.2579714,1.1169758
2007af,hst_15889_06_wfc3_ir_f105w_ie5406_drz,13269,215.5969749,-0.3977237,85.69,0.792,0.492,3.5,-4.1823,0.1599,47.08878,6.934941,4.1183944,-0.38029155,1.6083398
2007af,jw01685-o009_t005_nircam_clear-f150w_i2d,13270,215.630527,-0.3531019,-3.73,1.256,0.483,8.13,-0.5793,0.1332,1.705031,0.2091995,0.64916259,0.47380045,4.2694912
2007af,hst_skycell-p1286x13y18_wfc3_ir_f125w_all_drz,13271,215.5970097,-0.3985797,0.79,0.794,0.5,6.17,-2.3773,0.2376,8.931422,1.95395,1.5863099,-0.067113087,4.0051394
2007af,hst_skycell-p1286x13y18_wfc3_ir_f160w_all_drz,13272,215.6126702,-0.4083085,24.02,0.56,0.406,6.48,-0.6419,0.0258,1.806138,0.04293986,3.6634316,-2.1317561,5.5806794
2007af,jw01685-o010_t005_nircam_clear-f090w_i2d,13273,215.6318194,-0.3298691,0.0,1.693,0.289,7.91,-0.6368,0.1232,1.797789,0.2038808,0.34907928,-0.0,12.000005
2007af,hst_skycell-p1376x13y01_wfc3_ir_f125w_coarse-all_drz,13274,215.5837658,-0.3979959,28.11,0.948,0.809,4.52,-4.2398,0.258,49.65021,11.79354,1.204488,-0.34682402,1.4365126
2007af,jw01685-o009_t005_nircam_clear-f090w_i2d,13275,215.6318178,-0.3489168,-8.6,1.019,0.473,6.84,-0.1701,0.1711,1.169587,0.1842189,1.0411173,1.0342714,4.3835077
2007af,hst_skycell-p1376x13y01_wfc3_ir_f105w_all_drz,13276,215.5945841,-0.3978461,17.23,1.331,0.663,3.5,-2.8663,0.1257,14.01265,1.622467,0.71437842,-0.96780235,2.1245997
2006dd,hst_skycell-p0497x09y14_wfc3_ir_f160w_all_drz,13277,50.6972846,-37.3278216,-4.49,0.862,0.696,3.5,-0.7742,0.0144,2.040264,0.02697564,1.3487041,0.11263416,2.0607424
2006dd,hst_17194_14_wfc3_uvis_f625w_iey914_drc,13278,50.6824909,-37.233875,80.24,1.296,0.447,3.5,0.3731,0.1527,0.7091992,0.09971461,4.885704,-1.4757786,0.72241157
2006dd,hst_13691_36_wfc3_ir_f160w_icnw36_drz,13279,50.6977621,-37.3273233,-29.7,0.877,0.653,13.56,-4.4008,0.0143,57.58859,0.7561813,1.5558203,0.90136963,2.0889692
2006dd,ib3n03060_drz,13280,50.6737663,-37.208012,35.45,70.256,35.733,3.5,-17.0457,0.0001,6580866.0,438.0425,0.00039786007,-0.00054859306,0.00058791024
2006dd,hst_11691_03_wfc3_ir_f110w_ib3n03_drz,13281,50.6736654,-37.2079692,-36.53,71.893,43.725,3.5,-17.0936,0.0,6877582.0,307.7568,0.00031023574,0.00031526567,0.00040629145
2006dd,n4b707070_mos,13282,50.6738141,-37.2078714,51.66,40.956,21.774,3.5,-10.5606,0.001,16758.79,16.0078,0.0015269782,-0.0014724935,0.0011784985
2006dd,hst_11691_03_wfc3_ir_f160w_drz,13283,50.677547,-37.2331918,-0.48,26.511,7.076,3.5,-8.0015,0.0089,1587.109,13.03646,0.001424111,0.00030920067,0.019968657
2006dd,hst_skycell-p0497x09y14_wfc3_ir_f160w_coarse-all_drz,13284,50.6977951,-37.3278526,72.86,0.778,0.492,3.5,-3.2771,0.0093,20.45692,0.1757037,3.9139402,-1.3945146,1.8687636
2006dd,hst_13691_37_wfc3_ir_f110w_icnw37_drz,13285,50.6976207,-37.3332669,2.89,0.721,0.155,6.35,0.8282,0.4842,0.466347,0.2079171,2.0251548,-4.024744,41.758472
2006dd,iey914020_drc,13286,50.6685161,-37.1685085,-6.34,1.24,0.905,8.32,-0.5871,0.2032,1.717197,0.3212918,0.65751135,0.12517315,1.2135081
2006dd,hst_11691_03_wfc3_ir_f160w_ib3n03_drz,13287,50.6736815,-37.2079722,-36.91,70.917,42.124,3.5,-16.5196,0.0,4053585.0,180.0473,0.00033037952,0.00035026838,0.00043200827
2006dd,hst_skycell-p0497x09y14_wfc3_ir_f110w_all_drz,13288,50.6996246,-37.3333434,-17.84,0.763,0.451,8.83,0.021,0.0981,0.9808007,0.08857537,2.0173573,1.8721732,4.6244373
2006dd,hst_skycell-p0497x09y14_wfc3_ir_f110w_coarse-all_drz,13289,50.6988011,-37.3333213,-2.19,1.22,0.438,4.3,-4.5683,0.0066,67.19539,0.4073031,0.67885143,0.34755704,5.2146564
2006dd,ib3n03030_drz,13290,50.6737863,-37.2080291,34.47,68.912,39.45,3.5,-17.0858,0.0001,6828576.0,461.6491,0.00034896634,-0.00040313337,0.00050416816
2006dd,hst_skycell-p0497x09y14_wfc3_uvis_f625w_all_drc,13291,50.7367976,-37.2412703,-87.8,0.817,0.474,3.5,-0.4915,0.0529,1.572587,0.07658864,4.4442158,0.22599724,1.5008233
2006dd,n4b707010_mos,13292,50.6738057,-37.2078755,58.16,39.233,22.011,3.5,-12.6318,0.0009,112904.7,97.37138,0.0016703545,-0.0012678338,0.0010434068
2006dd,hst_11691_03_wfc3_ir_f110w_drz,13293,50.6857506,-37.2264292,-73.02,33.06,10.563,3.5,-8.7762,0.0113,3239.448,33.78802,0.008276891,0.0044953534,0.0016011532
2006dd,iey914020_drz,13294,50.6685161,-37.1685085,-6.4,1.24,0.906,8.74,-0.8916,0.1575,2.273266,0.3296301,0.65759152,0.12567571,1.2111515
2006dd,n4b707030_mos,13295,50.6738529,-37.2078473,57.93,41.0,22.99,3.5,-13.02,0.0009,161433.9,129.6303,0.0015263064,-0.0011671542,0.00096052286
2006dd,ib3n03050_drz,13296,50.6737567,-37.208002,33.69,68.614,39.701,3.5,-16.5288,0.0001,4087936.0,270.1121,0.00034227624,-0.0003895766,0.00050456985
2006dd,hst_13691_32_wfc3_ir_f160w_icnw32_drz,13297,50.6984225,-37.3279069,51.91,1.713,1.135,4.5,-6.4658,0.0013,385.7519,0.4504847,0.6103875,-0.42282829,0.50640136
1999dq,iedh49020_drz,13298,38.5001715,20.9767869,-39.21,59.413,47.782,3.5,-14.3659,0.0,557636.6,9.427464,0.00034511473,0.00015154926,0.00037617827
1999dq,hst_16269_45_wfc3_ir_f160w_iedh45_drz,13299,38.5039041,20.9634678,-48.31,28.203,17.333,3.5,-7.3955,0.0038,908.2532,3.173431,0.0024122659,0.0020574271,0.0021733884
1999dq,iedh55020_drz,13300,38.5188708,20.9838064,-34.45,12.928,5.899,3.5,-4.6772,0.02,74.28152,1.364843,0.013266202,0.021232981,0.02145876
1999dq,iedh73010_drz,13301,38.5000408,20.9766702,-52.51,59.756,43.655,3.5,-14.3224,0.0,535762.6,9.484682,0.00043410444,0.00023630979,0.00037067296
1999dq,iedh51020_drz,13302,38.5001334,20.9766991,-42.06,59.831,48.994,3.5,-14.3704,0.0,559970.4,9.917979,0.00034094189,0.00013652281,0.0003549917
1999dq,hst_skycell-p1773x11y07_wfc3_ir_f160w_all_drz,13303,38.4943026,20.9593018,-89.59,27.697,19.091,3.5,-7.2044,0.0005,761.6473,0.3251391,0.0027435475,2.0592066e-05,0.0013036194
1999dq,hst_16269_47_wfc3_ir_f160w_iedh47_drz,13304,38.5038918,20.9634717,-47.88,29.895,16.167,3.5,-7.3674,0.0039,884.9946,3.186573,0.0026081116,0.0026933423,0.0023366988
1999dq,hst_16269_49_wfc3_ir_f160w_iedh49_drz,13305,38.5038828,20.9634657,-55.47,35.863,16.248,3.5,-7.2006,0.0051,758.9631,3.546808,0.0028203879,0.0028115748,0.0017449033
1999dq,hst_16269_51_wfc3_ir_f160w_iedh51_drz,13306,38.4943022,20.9593004,86.02,15.2,8.46,3.5,-7.7147,0.0016,1218.644,1.80728,0.013926622,-0.0013353807,0.0043749367
1999dq,iedh47020_drz,13307,38.5001732,20.9767952,-37.53,59.219,48.416,3.5,-14.3645,0.0,556942.6,9.310521,0.00033765309,0.00013667757,0.00037411001
1999dq,iedh53020_drz,13308,38.5001429,20.976716,-39.23,60.13,48.348,3.5,-14.361,0.0,555120.1,10.17432,0.00033706153,0.00014816821,0.0003673186
1999dq,hst_16269_73_wfc3_ir_f160w_iedh73_drz,13309,38.4943014,20.9592947,89.04,15.671,8.842,3.5,-7.7811,0.0017,1295.541,1.991048,0.012788137,-0.000293057,0.0040743835
1999dq,hst_16269_53_wfc3_ir_f160w_iedh53_drz,13310,38.5038845,20.9634756,-48.93,28.693,15.946,3.5,-7.3043,0.0045,835.0966,3.47424,0.0027594776,0.0026927411,0.0023880375
1999dq,iedh45020_drz,13311,38.495955,20.9882669,20.01,28.488,19.249,3.5,-11.2343,0.0001,31169.27,4.098818,0.0014039356,-0.00094325957,0.0025271859
1999dq,hst_skycell-p1773x11y07_wfc3_ir_f160w_coarse-all_drz,13312,38.5039661,20.9636246,-69.17,23.852,15.229,3.5,-6.2723,0.0066,322.7772,1.957061,0.0039887629,0.0016972742,0.0020804459
1999dq,hst_16269_55_wfc3_ir_f160w_iedh55_drz,13313,38.5063222,20.9562468,68.6,9.229,3.483,5.53,-4.183,0.0328,47.11858,1.423738,0.073022194,-0.048038572,0.021156067
480162,hst_skycell-p1360x19y14_wfc3_ir_f160w_all_drz,13314,150.019131,2.5954299,44.8,12.839,10.622,3.5,-6.8268,0.0006,537.9429,0.3204248,0.0074555287,-0.0027964322,0.0074747228
480162,iedw8oeqq_drz,13315,150.186148,2.7799074,-52.72,17.512,8.78,3.5,-8.2785,0.0027,2048.294,5.064295,0.0094091827,0.0093607893,0.0068238922
480162,hst_16259_8o_wfc3_ir_f160w_iedw8o_drz,13316,150.0768951,2.6996268,87.75,3.145,1.688,3.63,-3.3115,0.0507,21.115,0.9850366,0.35052994,-0.019611439,0.10148861
480162,hst_skycell-p1360x19y14_wfc3_ir_f160w_coarse-all_drz,13317,150.0322109,2.6127557,29.35,5.691,5.07,3.5,-12.2857,0.0,82085.16,0.7093319,0.032799844,-0.0068604406,0.036970999
480162,hst_skycell-p1360x18y14_wfc3_ir_f160w_all_drz,13318,150.2384053,2.5975432,58.27,50.265,5.796,3.5,-5.2479,0.0045,125.6511,0.5227953,0.021643855,-0.026278226,0.0085205995
480162,iedw8o010_drz,13319,150.1245786,2.771612,-72.37,33.946,7.711,4.07,-7.4033,0.0099,914.7777,8.306722,0.015352939,0.0092075616,0.0023309947
480162,hst_skycell-p1360x18y14_wfc3_ir_f160w_coarse-all_drz,13320,150.2153243,2.6019597,-71.15,11.606,9.225,3.5,-7.8972,0.0013,1441.722,1.69605,0.011297939,0.002645608,0.0078753894
Ferguson,hst_12445_9e_wfc3_ir_f125w_ibtm9e_drz,13321,189.0660253,62.2108255,-19.48,7.957,3.335,3.72,-5.4741,0.0052,154.752,0.747304,0.024031876,0.046583015,0.081658527
Ferguson,hst_9583_f3_acs_wfc_f775w_drz,13322,189.1566896,62.2412222,-45.44,80.654,7.149,0.0,99.0,99.0,-18.98278,1.001286,0.010008354,0.019411545,0.0097128935
Ferguson,hst_13063_ff_wfc3_ir_f125w_ic6hff_drz,13323,189.1161833,62.2469632,-87.0,5.892,3.726,3.5,-6.0859,0.0029,271.8681,0.7356713,0.071929999,0.0045270645,0.028922211
Ferguson,hst_12445_ac_wfc3_ir_f160w_drz,13324,189.1596165,62.2493542,-76.07,53.361,11.54,0.0,99.0,99.0,-32.03569,1.878602,0.0070950962,0.0033441787,0.00076578464
Ferguson,ibtmi8plq_drz,13325,189.1669034,62.2661413,74.31,2.526,2.063,3.5,-4.3016,0.0094,52.5595,0.455341,0.22933793,-0.040783949,0.16246168
Ferguson,hst_9301_01_acs_hrc_f625w_j8eb01_drz,13326,189.0846889,62.2522224,69.0,1.315,0.707,4.55,-0.4293,0.0117,1.485042,0.01595386,1.818956,-0.95275193,0.76105827
Ferguson,hst_12442_bf_wfc3_ir_f105w_drz,13327,189.1344292,62.2164484,-45.24,17.323,11.768,3.5,-4.5357,0.0129,65.20537,0.7746099,0.0052930182,0.0038883509,0.0052600335
Ferguson,j91wc8r3q_drz,13328,189.2324807,62.2636071,-5.92,0.641,0.409,4.7,0.7979,0.1176,0.4795544,0.05194793,2.4722703,0.725115,5.9316235
Ferguson,ibtm9fh2q_drz,13329,189.152117,62.2280147,-49.6,4.71,3.096,3.5,-5.6279,0.0043,178.3075,0.7047349,0.07942035,0.058474664,0.069952697
Ferguson,hst_15977_02_wfc3_ir_f125w_ie0z02_drz,13330,189.0675298,62.2305364,45.21,216.918,5.653,7.2,-9.5186,0.0006,6418.602,3.477556,0.015771303,-0.03127059,0.015542625
Ferguson,ibtm7nlwq_drz,13331,189.1040145,62.2780847,51.55,4.331,4.237,3.5,-12.0135,0.0,63884.91,0.7728007,0.054781463,-0.0023304245,0.054239191
Ferguson,hst_12444_5j_wfc3_ir_f160w_drz,13332,189.1941355,62.2479217,-83.18,67.23,11.259,3.5,-6.0004,0.008,251.2703,1.847641,0.007780795,0.0018084446,0.00032939899
Ferguson,jb3722011_drc,13333,189.1397069,62.1956452,-63.38,1.157,0.581,5.35,1.693,0.251,0.2102903,0.04859962,2.5192029,1.7773131,1.1918956
Ferguson,hst_12444_4c_wfc3_ir_f160w_drz,13334,189.052158,62.2370137,-88.03,39.09,11.494,3.5,-4.9829,0.0172,98.4375,1.560159,0.0075610876,0.00047522897,0.00066261902
Ferguson,ibtmi8pwq_drz,13335,189.1173892,62.2383604,-83.99,9.34,0.929,0.0,99.0,99.0,-155.7586,2.089412,1.1472704,0.23912166,0.024049032
Ferguson,jb3719041_drc,13336,189.1444202,62.2401325,-0.74,0.858,0.304,8.27,-1.8079,0.0088,5.286577,0.04291512,1.3612161,0.24483974,10.798882
Ferguson,ic6hffcoq_drz,13337,189.1039304,62.2780981,47.84,5.891,4.332,3.5,-12.0278,0.0,64734.68,0.7875035,0.042261034,-0.024357654,0.03983831
Ferguson,jb3723021_drc,13338,189.1771135,62.2200003,0.0,0.972,0.289,8.83,-2.2061,0.0071,7.628185,0.05018908,1.0578339,-0.0,12.000005
Ferguson,iboi5kbyq_drz,13339,189.1135918,62.2658029,32.14,1.698,0.951,4.2,-1.2551,0.0939,3.177218,0.274746,0.56175929,-0.68485421,0.89175552
Ferguson,hst_12443_3b_wfc3_ir_f160w_drz,13340,189.0867179,62.2681796,38.51,88.677,11.402,0.0,99.0,99.0,-227.8766,2.363865,0.0030601607,-0.0073711067,0.0047583794
Ferguson,hst_skycell-p2477x01y13_wfc3_ir_f125w_all_drz,13341,189.0423726,62.2659352,-0.57,1.074,0.503,7.47,1.7859,0.1432,0.1930394,0.02545655,0.86777681,0.061289676,3.9515982
Ferguson,hst_12444_5k_wfc3_ir_f160w_iboi5k_drz,13342,189.1056905,62.234663,44.75,3.387,3.264,3.5,-9.9872,0.0,9882.948,0.4304656,0.09046597,-0.0066846479,0.090523958
Ferguson,hst_10339_bd_acs_wfc_f775w_j91wbd_drc,13343,189.1466978,62.2378508,43.21,1.038,0.69,3.5,-1.9703,0.0106,6.139332,0.05989278,1.4774482,-1.1677378,1.5506123
Ferguson,j91we7kxq_drc,13344,189.0005474,62.2673798,-0.32,0.792,0.405,3.5,0.1438,0.0487,0.875958,0.0392475,1.59636,0.049377535,6.0843372
Ferguson,ib3744060_drz,13345,189.1407925,62.2419447,14.3,5.534,3.271,3.5,-6.5688,0.0033,424.1696,1.281819,0.036356036,-0.029103881,0.089742571
Ferguson,jb3723021_drz,13346,189.1771132,62.2200004,0.0,0.984,0.289,8.82,-2.2068,0.0071,7.633316,0.04956624,1.0324299,-0.0,12.000005
Ferguson,hst_12445_7n_wfc3_ir_f125w_drz,13347,189.1151236,62.2567341,37.14,3.799,3.078,3.5,-3.2061,0.0143,19.16171,0.2522968,0.082516588,-0.03488604,0.092331931
Ferguson,icat03040_drz,13348,189.0588926,62.2242198,-24.12,2.237,2.154,3.5,-9.1143,0.0002,4423.196,0.7361793,0.20247592,0.011749827,0.2129644
Ferguson,hst_12443_3a_wfc3_ir_f125w_iboe3a_drz,13349,189.0652076,62.2292925,-34.65,1.444,1.206,8.25,-5.262,0.0038,127.2884,0.4490365,0.54649508,0.194499,0.61996514
Ferguson,hst_11600_44_wfc3_ir_f140w_ib3744_drz,13350,189.1408255,62.2419774,39.28,5.652,3.429,3.5,-6.5954,0.0034,434.6806,1.378489,0.052833304,-0.052655783,0.063493341
Ferguson,HST_11082_13_NIC_NIC3_F160W_drz,13351,189.07302,62.2616723,-69.02,22.095,9.756,3.5,-1.6054,0.0075,4.387043,0.03032744,0.0094221449,0.0056537138,0.0031321992
Ferguson,hst_9583_f2_acs_wfc_f775w_j8dnf2_drc,13352,189.0637816,62.1975822,45.66,0.961,0.341,5.59,1.9372,0.2547,0.1679301,0.03938263,4.9229341,-7.5061336,4.7492156
Ferguson,iboi4cryq_drz,13353,189.1161873,62.2469652,30.83,5.517,3.46,3.5,-6.044,0.0034,261.5728,0.8274046,0.046165098,-0.04459846,0.070211127
Ferguson,j8n1zq010_drc,13354,189.065109,62.2251039,9.57,1.008,0.474,6.22,1.6736,0.2751,0.2140768,0.05422534,1.0797927,-1.1387863,4.3607059
Ferguson,jb3722011_drz,13355,189.1437035,62.2037051,-45.27,23.416,11.072,3.5,-6.3364,0.0019,342.4328,0.6036111,0.0050197248,0.0063329558,0.0049609514
Ferguson,hst_12443_1i_wfc3_ir_f125w_iboe1i_drz,13356,189.1098684,62.2425367,-52.12,1.051,0.813,3.61,-0.0028,0.133,1.002562,0.1227975,1.2846617,0.59014297,1.134829
Ferguson,ibtm9egfq_drz,13357,189.0898544,62.2167627,22.85,5.719,4.039,3.5,-5.7985,0.0046,208.6376,0.891265,0.035210218,-0.021984151,0.056666844
Ferguson,j8dnf2030_drz,13358,189.0663205,62.2795382,13.87,1.042,0.431,6.97,-1.5014,0.0151,3.986365,0.05533902,1.1786517,-2.0801635,5.1326399
Ferguson,j8dnd2030_drz,13359,189.2328477,62.265815,22.02,0.732,0.448,6.37,1.9264,0.2714,0.1696048,0.04238564,2.3047805,-2.1711152,4.5503812
Ferguson,hst_12445_i8_wfc3_ir_f125w_ibtmi8_drz,13360,189.1202764,62.2377518,-48.11,2.807,0.392,10.16,-5.7711,0.0025,203.4327,0.4750729,3.6638279,6.3441319,2.9717174
Ferguson,ibtm8mqzq_drz,13361,189.0494362,62.2289808,-78.54,3.263,1.559,3.5,-4.513,0.0071,63.85408,0.4150615,0.39894089,0.12364659,0.10645586
Ferguson,iboe3a020_drz,13362,189.0581688,62.2376112,-43.86,8.096,2.584,3.5,-6.7849,0.0013,517.5643,0.6333922,0.079817668,0.13436155,0.085166469
Ferguson,hst_10339_c7_acs_wfc_f775w_j91wc7_drc,13363,188.9927945,62.2095188,1.73,0.823,0.356,6.33,-0.439,0.0541,1.49826,0.07457718,1.481431,-0.38614878,7.8837028
Ferguson,hst_10339_c8_acs_wfc_f775w_j91wc8_drc,13364,189.1102505,62.2092691,89.4,0.762,0.708,3.5,-1.1419,0.0211,2.862488,0.0556584,1.9948853,-0.005739769,1.723061
Ferguson,hst_13871_06_wfc3_ir_f140w_icka06_drz,13365,189.1153133,62.2236366,-11.59,251.518,3.207,3.5,-7.7834,0.0058,1298.217,6.981563,0.0039408756,0.03826778,0.093289547
Ferguson,hst_12444_4c_wfc3_ir_f125w_drz,13366,189.0513187,62.2416362,68.11,29.506,11.685,3.5,-5.2949,0.0118,131.2131,1.431021,0.0064656185,-0.004272535,0.0020069715
Ferguson,ie0z01020_drz,13367,189.0584839,62.2375821,-85.44,26.688,5.681,3.5,-6.9022,0.0016,576.6319,0.8234606,0.030801771,0.0046881475,0.0015908659
Ferguson,j8n1zq010_drz,13368,189.065109,62.2251039,9.57,1.008,0.474,6.22,1.6746,0.2721,0.2138752,0.05358694,1.0798165,-1.1386641,4.3606186
Ferguson,hst_12445_ac_wfc3_ir_f125w_drz,13369,189.0857552,62.2464589,32.46,44.331,20.767,3.5,-8.2802,0.0012,2051.619,2.1858,0.0010300684,-0.0016391278,0.0017975324
Ferguson,jb3718011_drc,13370,189.0991299,62.2167367,-1.78,0.815,0.249,10.45,-0.7915,0.0304,2.073028,0.05807624,1.5208752,0.91211551,16.145399
Ferguson,iboi4csdq_drz,13371,189.1127402,62.2526112,47.1,5.699,4.267,3.5,-6.3974,0.003,362.2091,1.006701,0.043737985,-0.024075782,0.041973185
Ferguson,j91we8miq_drz,13372,189.1151041,62.2669857,-5.01,0.85,0.422,4.77,-0.0647,0.054,1.06139,0.05278052,1.4176263,0.73837203,5.592412
Ferguson,jb3719021_drc,13373,189.1420578,62.240502,-45.17,0.902,0.529,5.66,1.8821,0.2659,0.1766761,0.04325728,2.4097018,2.3488083,2.396008
Ferguson,hst_12444_5k_wfc3_ir_f125w_iboi5k_drz,13374,189.1056936,62.2346582,72.04,3.104,3.057,3.5,-10.2265,0.0,12319.91,0.4036136,0.10671216,-0.0018811654,0.10411481
Ferguson,iboeaje9q_drz,13375,189.058917,62.2242069,35.53,2.776,2.458,3.5,-9.2429,0.0001,4979.193,0.4936274,0.14183564,-0.033889294,0.15346983
Ferguson,hst_13063_ff_wfc3_ir_f160w_ic6hff_drz,13376,189.1023485,62.2489081,35.4,8.834,3.669,5.33,-4.5978,0.0171,69.04185,1.088139,0.033435103,-0.058038726,0.053652652
Ferguson,hst_10339_dc_acs_wfc_f775w_j91wdc_drc,13377,189.0637107,62.1976509,13.92,1.458,0.939,3.5,-3.705,0.0031,30.33836,0.08542304,0.50874043,-0.31057844,1.0966823
Ferguson,hst_12444_5k_wfc3_ir_f160w_drz,13378,189.1152642,62.2550215,-82.41,70.173,11.458,3.5,-5.4256,0.0136,147.9985,1.858297,0.0074871653,0.0019413233,0.00033242584
Ferguson,jb3718031_drc,13379,189.101175,62.216753,11.3,0.793,0.478,3.5,1.433,0.0907,0.2671741,0.02230163,1.696843,-1.0718204,4.2720647
Ferguson,hst_12444_6l_wfc3_ir_f125w_iboi6l_drz,13380,189.1158554,62.2113038,-15.55,3.041,2.64,3.5,-5.7474,0.002,199.044,0.3580907,0.11068112,0.018243918,0.14092408
Ferguson,hst_11600_18_acs_wfc_f775w_jb3718_drc,13381,189.1021198,62.2166186,1.09,0.782,0.5,4.59,2.8466,0.2601,0.0726719,0.01740257,1.6363735,-0.08968585,4.0012956
Ferguson,hst_12445_aa_wfc3_ir_f125w_drz,13382,189.0069579,62.2420593,-75.64,45.462,12.236,3.5,-6.6814,0.0042,470.4845,1.838416,0.0062976326,0.0029773365,0.00086501986
Ferguson,jb3724021_drz,13383,189.2203209,62.2455659,-68.14,14.432,11.304,3.5,-6.3104,0.0015,334.31,0.4520073,0.007407221,0.0020905312,0.0052204481
Ferguson,hst_12445_i8_wfc3_ir_f160w_drz,13384,189.1436073,62.2512352,-50.27,121.759,11.461,0.0,99.0,99.0,-908.9491,2.899618,0.0045308429,0.0074178507,0.0031494424
Ferguson,hst_12443_3a_wfc3_ir_f125w_drz,13385,189.0676877,62.2310481,-45.53,47.992,6.789,0.0,99.0,99.0,-478.8282,1.326174,0.011261316,0.021258343,0.01086898
Ferguson,hst_9583_d1_acs_wfc_f775w_j8dnd1_drc,13386,189.1109209,62.2144574,-69.41,13.263,11.232,3.54,-4.82,0.0064,84.71951,0.5006856,0.0076500368,0.0014759862,0.0059622787
Ferguson,hst_11600_03_wfc3_ir_f140w_ib3703_drz,13387,189.0893135,62.2169903,-60.54,3.561,1.588,4.56,-3.2413,0.0383,19.79368,0.6985481,0.31966913,0.27200219,0.15567113
Ferguson,hst_12443_aj_wfc3_ir_f125w_drz,13388,189.0634654,62.2198278,45.88,23.382,3.421,0.0,99.0,99.0,-106.4221,0.6693125,0.044915698,-0.083566129,0.042347979
