SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-o002_s000000012_nirspec_f290lp-g395m-s200a2/jw05232-o002_s000000012_nirspec_f290lp-g395m-s200a2_x1d.fits,jw05232-o002_s000000012_nirspec_f290lp-g395m-s200a2_x1d,2025-06-18T13:13:28.647,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-o002_s000000012_nirspec_f290lp-g395m-s200a2/jw05232-o002_s000000012_nirspec_f290lp-g395m-s200a2_crf.fits,jw05232-o002_s000000012_nirspec_f290lp-g395m-s200a2_crf,2025-06-18T13:13:24.914,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch4-short/jw06580-o009_t008_miri_ch4-short_x1d.fits,jw06580-o009_t008_miri_ch4-short_x1d,2025-06-17T13:06:41.946,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch4-short/jw06580-o009_t008_miri_ch4-short_s3d.fits,jw06580-o009_t008_miri_ch4-short_s3d,2025-06-17T13:04:44.921,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-o004_s000000013_nirspec_f290lp-g395m-s400a1/jw05232-o004_s000000013_nirspec_f290lp-g395m-s400a1_crf.fits,jw05232-o004_s000000013_nirspec_f290lp-g395m-s400a1_crf,2025-06-18T13:03:55.007,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-o004_s000000013_nirspec_f290lp-g395m-s400a1/jw05232-o004_s000000013_nirspec_f290lp-g395m-s400a1_x1d.fits,jw05232-o004_s000000013_nirspec_f290lp-g395m-s400a1_x1d,2025-06-18T13:03:59.397,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-o004_s000000013_nirspec_f290lp-g395m-s400a1/jw05232-o004_s000000013_nirspec_f290lp-g395m-s400a1_s2d.fits,jw05232-o004_s000000013_nirspec_f290lp-g395m-s400a1_s2d,2025-06-18T13:03:58.380,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch2-long/jw06580-o009_t008_miri_ch2-long_x1d.fits,jw06580-o009_t008_miri_ch2-long_x1d,2025-06-17T13:06:41.588,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch2-long/jw06580-o009_t008_miri_ch2-long_s3d.fits,jw06580-o009_t008_miri_ch2-long_s3d,2025-06-17T13:04:43.003,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_f560w/jw06580-o009_t008_miri_f560w_i2d.fits,jw06580-o009_t008_miri_f560w_i2d,2025-06-17T12:54:33.147,JWST,MIRI,F560W,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o012_s000000001_nirspec_f170lp-g235m-s200a1/jw06580-o012_s000000001_nirspec_f170lp-g235m-s200a1_s2d.fits,jw06580-o012_s000000001_nirspec_f170lp-g235m-s200a1_s2d,2025-06-17T12:19:42.098,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o012_s000000001_nirspec_f170lp-g235m-s200a1/jw06580-o012_s000000001_nirspec_f170lp-g235m-s200a1_crf.fits,jw06580-o012_s000000001_nirspec_f170lp-g235m-s200a1_crf,2025-06-17T12:19:38.956,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o012_s000000001_nirspec_f170lp-g235m-s200a1/jw06580-o012_s000000001_nirspec_f170lp-g235m-s200a1_x1d.fits,jw06580-o012_s000000001_nirspec_f170lp-g235m-s200a1_x1d,2025-06-17T12:19:43.845,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o010_s000000001_nirspec_f170lp-g235m-s200a1/jw06580-o010_s000000001_nirspec_f170lp-g235m-s200a1_x1d.fits,jw06580-o010_s000000001_nirspec_f170lp-g235m-s200a1_x1d,2025-06-17T12:19:48.565,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o010_s000000001_nirspec_f170lp-g235m-s200a1/jw06580-o010_s000000001_nirspec_f170lp-g235m-s200a1_s2d.fits,jw06580-o010_s000000001_nirspec_f170lp-g235m-s200a1_s2d,2025-06-17T12:19:46.572,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o010_s000000001_nirspec_f170lp-g235m-s200a1/jw06580-o010_s000000001_nirspec_f170lp-g235m-s200a1_crf.fits,jw06580-o010_s000000001_nirspec_f170lp-g235m-s200a1_crf,2025-06-17T12:19:43.328,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-o006_s000000012_nirspec_f290lp-g395m-s200a2/jw05232-o006_s000000012_nirspec_f290lp-g395m-s200a2_x1d.fits,jw05232-o006_s000000012_nirspec_f290lp-g395m-s200a2_x1d,2025-06-18T13:55:59.556,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-o006_s000000012_nirspec_f290lp-g395m-s200a2/jw05232-o006_s000000012_nirspec_f290lp-g395m-s200a2_s2d.fits,jw05232-o006_s000000012_nirspec_f290lp-g395m-s200a2_s2d,2025-06-18T13:55:58.670,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-o006_s000000012_nirspec_f290lp-g395m-s200a2/jw05232-o006_s000000012_nirspec_f290lp-g395m-s200a2_crf.fits,jw05232-o006_s000000012_nirspec_f290lp-g395m-s200a2_crf,2025-06-18T13:55:55.770,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_f1000w/jw06580-o009_t008_miri_f1000w_i2d.fits,jw06580-o009_t008_miri_f1000w_i2d,2025-06-17T12:54:21.527,JWST,MIRI,F1000W,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o010_s000000012_nirspec_f290lp-g395m-s200a2/jw06580-o010_s000000012_nirspec_f290lp-g395m-s200a2_s2d.fits,jw06580-o010_s000000012_nirspec_f290lp-g395m-s200a2_s2d,2025-06-17T12:19:57.595,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o010_s000000012_nirspec_f290lp-g395m-s200a2/jw06580-o010_s000000012_nirspec_f290lp-g395m-s200a2_crf.fits,jw06580-o010_s000000012_nirspec_f290lp-g395m-s200a2_crf,2025-06-17T12:19:54.210,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o010_s000000012_nirspec_f290lp-g395m-s200a2/jw06580-o010_s000000012_nirspec_f290lp-g395m-s200a2_x1d.fits,jw06580-o010_s000000012_nirspec_f290lp-g395m-s200a2_x1d,2025-06-17T12:19:58.669,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch4-short/jw06580-o011_t008_miri_ch4-short_s3d.fits,jw06580-o011_t008_miri_ch4-short_s3d,2025-06-17T12:27:46.437,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch4-short/jw06580-o011_t008_miri_ch4-short_x1d.fits,jw06580-o011_t008_miri_ch4-short_x1d,2025-06-17T12:29:12.871,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o012_s000000014_nirspec_f170lp-g235m-s1600a1/jw06580-o012_s000000014_nirspec_f170lp-g235m-s1600a1_crf.fits,jw06580-o012_s000000014_nirspec_f170lp-g235m-s1600a1_crf,2025-06-17T12:19:58.250,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o012_s000000014_nirspec_f170lp-g235m-s1600a1/jw06580-o012_s000000014_nirspec_f170lp-g235m-s1600a1_s2d.fits,jw06580-o012_s000000014_nirspec_f170lp-g235m-s1600a1_s2d,2025-06-17T12:20:00.648,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o012_s000000014_nirspec_f170lp-g235m-s1600a1/jw06580-o012_s000000014_nirspec_f170lp-g235m-s1600a1_x1d.fits,jw06580-o012_s000000014_nirspec_f170lp-g235m-s1600a1_x1d,2025-06-17T12:20:01.548,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch3-medium/jw06580-o011_t008_miri_ch3-medium_s3d.fits,jw06580-o011_t008_miri_ch3-medium_s3d,2025-06-17T12:27:45.680,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch3-medium/jw06580-o011_t008_miri_ch3-medium_x1d.fits,jw06580-o011_t008_miri_ch3-medium_x1d,2025-06-17T12:29:12.724,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-c1007_t001_miri_p750l/jw05232-c1007_t001_miri_p750l_s2d.fits,jw05232-c1007_t001_miri_p750l_s2d,2025-03-16T16:42:28.828,JWST,MIRI,P750L,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-c1007_t001_miri_p750l/jw05232-c1007_t001_miri_p750l_x1d.fits,jw05232-c1007_t001_miri_p750l_x1d,2025-03-16T16:42:29.694,JWST,MIRI,P750L,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch1-short/jw06580-o009_t008_miri_ch1-short_s3d.fits,jw06580-o009_t008_miri_ch1-short_s3d,2025-06-17T13:04:40.317,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch1-short/jw06580-o009_t008_miri_ch1-short_x1d.fits,jw06580-o009_t008_miri_ch1-short_x1d,2025-06-17T13:06:41.143,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-o001_t001_miri_p750l/jw05232-o001_t001_miri_p750l_s2d.fits,jw05232-o001_t001_miri_p750l_s2d,2025-06-18T13:55:47.369,JWST,MIRI,P750L,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-o001_t001_miri_p750l/jw05232-o001_t001_miri_p750l_x1d.fits,jw05232-o001_t001_miri_p750l_x1d,2025-06-18T13:55:48.029,JWST,MIRI,P750L,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o012_s000000013_nirspec_f170lp-g235m-s400a1/jw06580-o012_s000000013_nirspec_f170lp-g235m-s400a1_x1d.fits,jw06580-o012_s000000013_nirspec_f170lp-g235m-s400a1_x1d,2025-06-17T12:19:56.198,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o012_s000000013_nirspec_f170lp-g235m-s400a1/jw06580-o012_s000000013_nirspec_f170lp-g235m-s400a1_s2d.fits,jw06580-o012_s000000013_nirspec_f170lp-g235m-s400a1_s2d,2025-06-17T12:19:55.325,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o012_s000000013_nirspec_f170lp-g235m-s400a1/jw06580-o012_s000000013_nirspec_f170lp-g235m-s400a1_crf.fits,jw06580-o012_s000000013_nirspec_f170lp-g235m-s400a1_crf,2025-06-17T12:19:52.575,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-o004_s000000012_nirspec_f290lp-g395m-s200a2/jw05232-o004_s000000012_nirspec_f290lp-g395m-s200a2_crf.fits,jw05232-o004_s000000012_nirspec_f290lp-g395m-s200a2_crf,2025-06-18T13:03:47.701,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-o004_s000000012_nirspec_f290lp-g395m-s200a2/jw05232-o004_s000000012_nirspec_f290lp-g395m-s200a2_x1d.fits,jw05232-o004_s000000012_nirspec_f290lp-g395m-s200a2_x1d,2025-06-18T13:03:51.695,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-o004_s000000012_nirspec_f290lp-g395m-s200a2/jw05232-o004_s000000012_nirspec_f290lp-g395m-s200a2_s2d.fits,jw05232-o004_s000000012_nirspec_f290lp-g395m-s200a2_s2d,2025-06-18T13:03:50.764,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch3-medium/jw06580-o009_t008_miri_ch3-medium_s3d.fits,jw06580-o009_t008_miri_ch3-medium_s3d,2025-06-17T13:04:43.989,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch3-medium/jw06580-o009_t008_miri_ch3-medium_x1d.fits,jw06580-o009_t008_miri_ch3-medium_x1d,2025-06-17T13:06:41.764,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch4-medium/jw06580-o011_t008_miri_ch4-medium_x1d.fits,jw06580-o011_t008_miri_ch4-medium_x1d,2025-06-17T12:29:12.942,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch4-medium/jw06580-o011_t008_miri_ch4-medium_s3d.fits,jw06580-o011_t008_miri_ch4-medium_s3d,2025-06-17T12:27:46.702,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o010_s000000001_nirspec_f290lp-g395m-s200a1/jw06580-o010_s000000001_nirspec_f290lp-g395m-s200a1_crf.fits,jw06580-o010_s000000001_nirspec_f290lp-g395m-s200a1_crf,2025-06-17T12:19:45.473,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o010_s000000001_nirspec_f290lp-g395m-s200a1/jw06580-o010_s000000001_nirspec_f290lp-g395m-s200a1_x1d.fits,jw06580-o010_s000000001_nirspec_f290lp-g395m-s200a1_x1d,2025-06-17T12:19:51.015,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o010_s000000001_nirspec_f290lp-g395m-s200a1/jw06580-o010_s000000001_nirspec_f290lp-g395m-s200a1_s2d.fits,jw06580-o010_s000000001_nirspec_f290lp-g395m-s200a1_s2d,2025-06-17T12:19:48.887,JWST,NIRSPEC,F290LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch2-medium/jw06580-o011_t008_miri_ch2-medium_s3d.fits,jw06580-o011_t008_miri_ch2-medium_s3d,2025-06-17T12:27:44.491,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch2-medium/jw06580-o011_t008_miri_ch2-medium_x1d.fits,jw06580-o011_t008_miri_ch2-medium_x1d,2025-06-17T12:29:12.510,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_f770w/jw06580-o009_t008_miri_f770w_i2d.fits,jw06580-o009_t008_miri_f770w_i2d,2025-06-17T12:54:30.671,JWST,MIRI,F770W,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o010_s000000013_nirspec_f170lp-g235m-s400a1/jw06580-o010_s000000013_nirspec_f170lp-g235m-s400a1_x1d.fits,jw06580-o010_s000000013_nirspec_f170lp-g235m-s400a1_x1d,2025-06-17T12:20:03.028,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o010_s000000013_nirspec_f170lp-g235m-s400a1/jw06580-o010_s000000013_nirspec_f170lp-g235m-s400a1_crf.fits,jw06580-o010_s000000013_nirspec_f170lp-g235m-s400a1_crf,2025-06-17T12:19:58.862,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o010_s000000013_nirspec_f170lp-g235m-s400a1/jw06580-o010_s000000013_nirspec_f170lp-g235m-s400a1_s2d.fits,jw06580-o010_s000000013_nirspec_f170lp-g235m-s400a1_s2d,2025-06-17T12:20:02.116,JWST,NIRSPEC,F170LP,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch2-short/jw06580-o009_t008_miri_ch2-short_x1d.fits,jw06580-o009_t008_miri_ch2-short_x1d,2025-06-17T13:06:41.411,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch2-short/jw06580-o009_t008_miri_ch2-short_s3d.fits,jw06580-o009_t008_miri_ch2-short_s3d,2025-06-17T13:04:42.019,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch1-long/jw06580-o009_t008_miri_ch1-long_x1d.fits,jw06580-o009_t008_miri_ch1-long_x1d,2025-06-17T13:06:41.322,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch1-long/jw06580-o009_t008_miri_ch1-long_s3d.fits,jw06580-o009_t008_miri_ch1-long_s3d,2025-06-17T13:04:41.389,JWST,MIRI,,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-c1008_t001_miri_p750l/jw05232-c1008_t001_miri_p750l_x1d.fits,jw05232-c1008_t001_miri_p750l_x1d,2025-03-16T16:42:19.025,JWST,MIRI,P750L,,,,
SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw05232-c1008_t001_miri_p750l/jw05232-c1008_t001_miri_p750l_s2d.fits,jw05232-c1008_t001_miri_p750l_s2d,2025-03-16T16:42:17.984,JWST,MIRI,P750L,,,,
1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-o076_t034_nircam_clear-f335m/jw03707-o076_t034_nircam_clear-f335m_i2d.fits,jw03707-o076_t034_nircam_clear-f335m_i2d,2025-05-30T03:02:35.130,JWST,NIRCAM,F335M,,,,
1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-o076_t034_nircam_clear-f200w/jw03707-o076_t034_nircam_clear-f200w_i2d.fits,jw03707-o076_t034_nircam_clear-f200w_i2d,2025-05-30T03:06:12.559,JWST,NIRCAM,F200W,,,,
1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-o076_t034_nircam_clear-f150w/jw03707-o076_t034_nircam_clear-f150w_i2d.fits,jw03707-o076_t034_nircam_clear-f150w_i2d,2025-05-30T03:05:50.804,JWST,NIRCAM,F150W,,,,
1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-o076_t034_nircam_clear-f300m/jw03707-o076_t034_nircam_clear-f300m_i2d.fits,jw03707-o076_t034_nircam_clear-f300m_i2d,2025-05-30T03:02:31.850,JWST,NIRCAM,F300M,,,,
1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-c1084_t034_miri_f770w/jw03707-c1084_t034_miri_f770w_i2d.fits,jw03707-c1084_t034_miri_f770w_i2d,2025-05-08T07:59:08.764,JWST,MIRI,F770W,,,,
1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-o075_t034_miri_f770w/jw03707-o075_t034_miri_f770w_i2d.fits,jw03707-o075_t034_miri_f770w_i2d,2025-05-30T03:02:12.809,JWST,MIRI,F770W,,,,
1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-c1084_t034_miri_f2100w/jw03707-c1084_t034_miri_f2100w_i2d.fits,jw03707-c1084_t034_miri_f2100w_i2d,2025-05-08T07:58:49.379,JWST,MIRI,F2100W,,,,
1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-o075_t034_miri_f2100w/jw03707-o075_t034_miri_f2100w_i2d.fits,jw03707-o075_t034_miri_f2100w_i2d,2025-05-30T03:02:17.436,JWST,MIRI,F2100W,,,,
1994ae,/astro/armin/bhoomika/pantheon_data_folder/1994ae/mastDownload/JWST/jw02875-o002_t007_nircam_clear-f277w/jw02875-o002_t007_nircam_clear-f277w_i2d.fits,jw02875-o002_t007_nircam_clear-f277w_i2d,2025-06-12T06:40:59.993,JWST,NIRCAM,F277W,,,,
1994ae,/astro/armin/bhoomika/pantheon_data_folder/1994ae/mastDownload/JWST/jw02875-o002_t007_nircam_clear-f150w/jw02875-o002_t007_nircam_clear-f150w_i2d.fits,jw02875-o002_t007_nircam_clear-f150w_i2d,2025-06-12T06:48:47.633,JWST,NIRCAM,F150W,,,,
1994ae,/astro/armin/bhoomika/pantheon_data_folder/1994ae/mastDownload/JWST/jw02875-o002_t007_nircam_clear-f090w/jw02875-o002_t007_nircam_clear-f090w_i2d.fits,jw02875-o002_t007_nircam_clear-f090w_i2d,2025-06-12T06:52:45.215,JWST,NIRCAM,F090W,,,,
2021pit,/astro/armin/bhoomika/pantheon_data_folder/2021pit/mastDownload/JWST/jw01685-c1011_t008_nircam_clear-f090w/jw01685-c1011_t008_nircam_clear-f090w_i2d.fits,jw01685-c1011_t008_nircam_clear-f090w_i2d,2025-04-05T21:49:38.009,JWST,NIRCAM,F090W,,,,
2021pit,/astro/armin/bhoomika/pantheon_data_folder/2021pit/mastDownload/JWST/jw01685-c1011_t008_nircam_clear-f277w/jw01685-c1011_t008_nircam_clear-f277w_i2d.fits,jw01685-c1011_t008_nircam_clear-f277w_i2d,2025-04-05T06:43:22.758,JWST,NIRCAM,F277W,,,,
2021pit,/astro/armin/bhoomika/pantheon_data_folder/2021pit/mastDownload/JWST/jw01685-c1011_t008_nircam_clear-f150w/jw01685-c1011_t008_nircam_clear-f150w_i2d.fits,jw01685-c1011_t008_nircam_clear-f150w_i2d,2025-04-05T07:00:00.561,JWST,NIRCAM,F150W,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch1-medium/jw01328-c1006_t014_miri_ch1-medium_x1d.fits,jw01328-c1006_t014_miri_ch1-medium_x1d,2025-06-10T05:44:51.539,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch1-medium/jw01328-c1006_t014_miri_ch1-medium_s3d.fits,jw01328-c1006_t014_miri_ch1-medium_s3d,2025-06-10T05:42:17.726,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o018_t010_nirspec_g140h-f100lp/jw01328-o018_t010_nirspec_g140h-f100lp_s3d.fits,jw01328-o018_t010_nirspec_g140h-f100lp_s3d,2025-06-10T05:32:47.149,JWST,NIRSPEC,F100LP,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o018_t010_nirspec_g140h-f100lp/jw01328-o018_t010_nirspec_g140h-f100lp_x1d.fits,jw01328-o018_t010_nirspec_g140h-f100lp_x1d,2025-06-10T05:33:19.116,JWST,NIRSPEC,F100LP,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch4-short/jw01328-c1006_t014_miri_ch4-short_s3d.fits,jw01328-c1006_t014_miri_ch4-short_s3d,2025-06-10T05:42:21.438,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch4-short/jw01328-c1006_t014_miri_ch4-short_x1d.fits,jw01328-c1006_t014_miri_ch4-short_x1d,2025-06-10T05:44:52.294,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o027_t010_nircam_clear-f150w-sub160p/jw01328-o027_t010_nircam_clear-f150w-sub160p_i2d.fits,jw01328-o027_t010_nircam_clear-f150w-sub160p_i2d,2025-06-10T05:30:42.872,JWST,NIRCAM,F150W,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch1-long/jw01328-c1006_t014_miri_ch1-long_x1d.fits,jw01328-c1006_t014_miri_ch1-long_x1d,2025-06-10T05:44:51.630,JWST,MIRI,,,,,
2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch1-long/jw01328-c1006_t014_miri_ch1-long_s3d.fits,jw01328-c1006_t014_miri_ch1-long_s3d,2025-06-10T05:42:18.237,JWST,MIRI,,,,,
