,SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,RA_SN,Dec_SN,filenameshort,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Kron_Radius,Mag,Mag_Error,Flux,Flux_Error,ISOAREA_IMAGE,X_IMAGE,Y_IMAGE,CXX,CXY,CYY,OFFSET,RE,d_DLR,F_HOST_4,a_pixels,b_pixels,theta_deg,alpha_deg,PA_deg,theta_rad,pixscale,a_arcsec,b_arcsec
256,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o018_t010_nirspec_g140h-f100lp/jw01328-o018_t010_nirspec_g140h-f100lp_s3d.fits,jw01328-o018_t010_nirspec_g140h-f100lp_s3d,2025-06-10T05:32:47.149,JWST,NIRSPEC,F100LP,-2.77777781916989e-05,0.0,0.0,2.77777781916989e-05,,,jw01328-o018_t010_nirspec_g140h-f100lp_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch4-short/jw01328-c1006_t014_miri_ch4-short_s3d.fits,jw01328-c1006_t014_miri_ch4-short_s3d,2025-06-10T05:42:21.438,JWST,MIRI,,-9.72222205665376e-05,0.0,0.0,9.72222205665376e-05,,,jw01328-c1006_t014_miri_ch4-short_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o027_t010_nircam_clear-f150w-sub160p/jw01328-o027_t010_nircam_clear-f150w-sub160p_i2d.fits,jw01328-o027_t010_nircam_clear-f150w-sub160p_i2d,2025-06-10T05:30:42.872,JWST,NIRCAM,F150W,4.054971850553183e-06,-7.480291624465017e-06,-7.480291624465017e-06,-4.054971850553183e-06,,,jw01328-o027_t010_nircam_clear-f150w-sub160p_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch1-long/jw01328-c1006_t014_miri_ch1-long_s3d.fits,jw01328-c1006_t014_miri_ch1-long_s3d,2025-06-10T05:42:18.237,JWST,MIRI,,-3.61111097865634e-05,0.0,0.0,3.61111097865634e-05,,,jw01328-c1006_t014_miri_ch1-long_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o018_t010_nirspec_g395h-f290lp/jw01328-o018_t010_nirspec_g395h-f290lp_s3d.fits,jw01328-o018_t010_nirspec_g395h-f290lp_s3d,2025-06-10T05:31:26.959,JWST,NIRSPEC,F290LP,-2.77777781916989e-05,0.0,0.0,2.77777781916989e-05,,,jw01328-o018_t010_nirspec_g395h-f290lp_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch4-long/jw01328-c1006_t014_miri_ch4-long_s3d.fits,jw01328-c1006_t014_miri_ch4-long_s3d,2025-06-10T05:42:22.095,JWST,MIRI,,-9.72222205665376e-05,0.0,0.0,9.72222205665376e-05,,,jw01328-c1006_t014_miri_ch4-long_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o027_t010_nircam_clear-f335m-sub160p/jw01328-o027_t010_nircam_clear-f335m-sub160p_i2d.fits,jw01328-o027_t010_nircam_clear-f335m-sub160p_i2d,2025-06-10T05:30:40.755,JWST,NIRCAM,F335M,8.306232335493028e-06,-1.522000592712536e-05,-1.522000592712536e-05,-8.306232335493028e-06,,,jw01328-o027_t010_nircam_clear-f335m-sub160p_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o017_t010_miri_f1500w-brightsky/jw01328-o017_t010_miri_f1500w-brightsky_i2d.fits,jw01328-o017_t010_miri_f1500w-brightsky_i2d,2025-06-10T05:30:43.090,JWST,MIRI,F1500W,1.117529779253044e-05,-2.8689289115238653e-05,-2.8689289115238653e-05,-1.117529779253044e-05,,,jw01328-o017_t010_miri_f1500w-brightsky_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch3-long/jw01328-c1006_t014_miri_ch3-long_s3d.fits,jw01328-c1006_t014_miri_ch3-long_s3d,2025-06-10T05:42:20.961,JWST,MIRI,,-5.55555563833978e-05,0.0,0.0,5.55555563833978e-05,,,jw01328-c1006_t014_miri_ch3-long_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o030_t010_miri_f770w-sub128/jw01328-o030_t010_miri_f770w-sub128_i2d.fits,jw01328-o030_t010_miri_f770w-sub128_i2d,2025-06-10T05:38:53.996,JWST,MIRI,F770W,1.2231004462838568e-05,-2.796455928629841e-05,-2.796455928629841e-05,-1.2231004462838568e-05,,,jw01328-o030_t010_miri_f770w-sub128_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o019_t010_nircam_clear-f335m/jw01328-o019_t010_nircam_clear-f335m_i2d.fits,jw01328-o019_t010_nircam_clear-f335m_i2d,2025-06-10T05:40:42.776,JWST,NIRCAM,F335M,8.30436939382086e-06,-1.5406434732550493e-05,-1.5406434732550493e-05,-8.30436939382086e-06,,,jw01328-o019_t010_nircam_clear-f335m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o018_t010_nirspec_g235h-f170lp/jw01328-o018_t010_nirspec_g235h-f170lp_s3d.fits,jw01328-o018_t010_nirspec_g235h-f170lp_s3d,2025-06-10T05:31:32.337,JWST,NIRSPEC,F170LP,-2.77777781916989e-05,0.0,0.0,2.77777781916989e-05,,,jw01328-o018_t010_nirspec_g235h-f170lp_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o027_t010_nircam_clear-f200w-sub160p/jw01328-o027_t010_nircam_clear-f200w-sub160p_i2d.fits,jw01328-o027_t010_nircam_clear-f200w-sub160p_i2d,2025-06-10T05:30:37.380,JWST,NIRCAM,F200W,4.0550665807081685e-06,-7.480379639872998e-06,-7.480379639872998e-06,-4.0550665807081685e-06,,,jw01328-o027_t010_nircam_clear-f200w-sub160p_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o019_t010_nircam_clear-f200w/jw01328-o019_t010_nircam_clear-f200w_i2d.fits,jw01328-o019_t010_nircam_clear-f200w_i2d,2025-06-10T05:43:31.076,JWST,NIRCAM,F200W,4.010481424734918e-06,-7.541343943556363e-06,-7.541343943556363e-06,-4.010481424734918e-06,,,jw01328-o019_t010_nircam_clear-f200w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o017_t010_miri_f770w-brightsky/jw01328-o017_t010_miri_f770w-brightsky_i2d.fits,jw01328-o017_t010_miri_f770w-brightsky_i2d,2025-06-10T05:30:46.740,JWST,MIRI,F770W,1.117530170871831e-05,-2.868928761719456e-05,-2.868928761719456e-05,-1.117530170871831e-05,,,jw01328-o017_t010_miri_f770w-brightsky_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o027_t010_nircam_clear-f444w-sub160p/jw01328-o027_t010_nircam_clear-f444w-sub160p_i2d.fits,jw01328-o027_t010_nircam_clear-f444w-sub160p_i2d,2025-06-10T05:30:42.238,JWST,NIRCAM,F444W,8.305910829266836e-06,-1.5219241296726343e-05,-1.5219241296726343e-05,-8.305910829266836e-06,,,jw01328-o027_t010_nircam_clear-f444w-sub160p_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o030_t010_miri_f560w-sub128/jw01328-o030_t010_miri_f560w-sub128_i2d.fits,jw01328-o030_t010_miri_f560w-sub128_i2d,2025-06-10T05:38:54.802,JWST,MIRI,F560W,1.223107636263781e-05,-2.7964527910848725e-05,-2.7964527910848725e-05,-1.223107636263781e-05,,,jw01328-o030_t010_miri_f560w-sub128_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch2-medium/jw01328-c1006_t014_miri_ch2-medium_s3d.fits,jw01328-c1006_t014_miri_ch2-medium_s3d,2025-06-10T05:42:19.193,JWST,MIRI,,-4.72222227189275e-05,0.0,0.0,4.72222227189275e-05,,,jw01328-c1006_t014_miri_ch2-medium_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch3-short/jw01328-c1006_t014_miri_ch3-short_s3d.fits,jw01328-c1006_t014_miri_ch3-short_s3d,2025-06-10T05:42:20.090,JWST,MIRI,,-5.55555563833978e-05,0.0,0.0,5.55555563833978e-05,,,jw01328-c1006_t014_miri_ch3-short_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch4-medium/jw01328-c1006_t014_miri_ch4-medium_s3d.fits,jw01328-c1006_t014_miri_ch4-medium_s3d,2025-06-10T05:42:21.762,JWST,MIRI,,-9.72222205665376e-05,0.0,0.0,9.72222205665376e-05,,,jw01328-c1006_t014_miri_ch4-medium_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch2-long/jw01328-c1006_t014_miri_ch2-long_s3d.fits,jw01328-c1006_t014_miri_ch2-long_s3d,2025-06-10T05:42:19.621,JWST,MIRI,,-4.72222227189275e-05,0.0,0.0,4.72222227189275e-05,,,jw01328-c1006_t014_miri_ch2-long_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch3-medium/jw01328-c1006_t014_miri_ch3-medium_s3d.fits,jw01328-c1006_t014_miri_ch3-medium_s3d,2025-06-10T05:42:20.519,JWST,MIRI,,-5.55555563833978e-05,0.0,0.0,5.55555563833978e-05,,,jw01328-c1006_t014_miri_ch3-medium_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch1-short/jw01328-c1006_t014_miri_ch1-short_s3d.fits,jw01328-c1006_t014_miri_ch1-short_s3d,2025-06-10T05:42:17.266,JWST,MIRI,,-3.61111097865634e-05,0.0,0.0,3.61111097865634e-05,,,jw01328-c1006_t014_miri_ch1-short_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o019_t010_nircam_clear-f150w/jw01328-o019_t010_nircam_clear-f150w_i2d.fits,jw01328-o019_t010_nircam_clear-f150w_i2d,2025-06-10T05:46:16.105,JWST,NIRCAM,F150W,4.010526815740911e-06,-7.5412628918378e-06,-7.5412628918378e-06,-4.010526815740911e-06,,,jw01328-o019_t010_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o019_t010_nircam_clear-f444w/jw01328-o019_t010_nircam_clear-f444w_i2d.fits,jw01328-o019_t010_nircam_clear-f444w_i2d,2025-06-10T05:39:50.668,JWST,NIRCAM,F444W,8.30477998043601e-06,-1.540753391497124e-05,-1.540753391497124e-05,-8.30477998043601e-06,,,jw01328-o019_t010_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch2-short/jw01328-c1006_t014_miri_ch2-short_s3d.fits,jw01328-c1006_t014_miri_ch2-short_s3d,2025-06-10T05:42:18.763,JWST,MIRI,,-4.72222227189275e-05,0.0,0.0,4.72222227189275e-05,,,jw01328-c1006_t014_miri_ch2-short_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o030_t010_miri_f1500w-sub128/jw01328-o030_t010_miri_f1500w-sub128_i2d.fits,jw01328-o030_t010_miri_f1500w-sub128_i2d,2025-06-10T05:38:47.033,JWST,MIRI,F1500W,1.2231014266231592e-05,-2.7964554928065747e-05,-2.7964554928065747e-05,-1.2231014266231592e-05,,,jw01328-o030_t010_miri_f1500w-sub128_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-o017_t010_miri_f560w-brightsky/jw01328-o017_t010_miri_f560w-brightsky_i2d.fits,jw01328-o017_t010_miri_f560w-brightsky_i2d,2025-06-10T05:30:46.619,JWST,MIRI,F560W,1.1175512249366474e-05,-2.86892057043234e-05,-2.86892057043234e-05,-1.1175512249366474e-05,,,jw01328-o017_t010_miri_f560w-brightsky_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,05D2ah,/astro/armin/bhoomika/pantheon_data_folder/05D2ah/mastDownload/JWST/jw01727-o152_t152_miri_f770w/jw01727-o152_t152_miri_f770w_i2d.fits,jw01727-o152_t152_miri_f770w_i2d,2025-05-25T12:02:29.696,JWST,MIRI,F770W,1.1495357124411257e-05,2.858266318020632e-05,2.858266318020632e-05,-1.1495357124411257e-05,,,jw01727-o152_t152_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o001_t004_miri_f1130w/jw01265-o001_t004_miri_f1130w_i2d.fits,jw01265-o001_t004_miri_f1130w_i2d,2025-06-18T01:03:51.203,JWST,MIRI,F1130W,1.1088653369310586e-05,2.874267039872942e-05,2.874267039872942e-05,-1.1088653369310586e-05,,,jw01265-o001_t004_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o001_t004_miri_f770w/jw01265-o001_t004_miri_f770w_i2d.fits,jw01265-o001_t004_miri_f770w_i2d,2025-06-18T01:03:49.747,JWST,MIRI,F770W,1.108862499944671e-05,2.874268163787546e-05,2.874268163787546e-05,-1.108862499944671e-05,,,jw01265-o001_t004_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o003_t001_miri_f560w/jw01265-o003_t001_miri_f560w_i2d.fits,jw01265-o003_t001_miri_f560w_i2d,2025-06-18T01:04:00.793,JWST,MIRI,F560W,1.817562947575812e-05,2.4875492551342643e-05,2.4875492551342643e-05,-1.817562947575812e-05,,,jw01265-o003_t001_miri_f560w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o002_t002_miri_f1130w/jw01265-o002_t002_miri_f1130w_i2d.fits,jw01265-o002_t002_miri_f1130w_i2d,2025-06-18T01:03:14.669,JWST,MIRI,F1130W,1.1080131408408236e-05,2.8745956650026272e-05,2.8745956650026272e-05,-1.1080131408408236e-05,,,jw01265-o002_t002_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o002_t002_miri_f770w/jw01265-o002_t002_miri_f770w_i2d.fits,jw01265-o002_t002_miri_f770w_i2d,2025-06-18T01:03:12.354,JWST,MIRI,F770W,1.1080091510294656e-05,2.8745972195483192e-05,2.8745972195483192e-05,-1.1080091510294656e-05,,,jw01265-o002_t002_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o001_t004_miri_f560w/jw01265-o001_t004_miri_f560w_i2d.fits,jw01265-o001_t004_miri_f560w_i2d,2025-06-18T01:03:42.962,JWST,MIRI,F560W,1.108901493258134e-05,2.87425314257796e-05,2.87425314257796e-05,-1.108901493258134e-05,,,jw01265-o001_t004_miri_f560w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o003_t001_miri_f1130w/jw01265-o003_t001_miri_f1130w_i2d.fits,jw01265-o003_t001_miri_f1130w_i2d,2025-06-18T01:03:58.602,JWST,MIRI,F1130W,1.817547037453281e-05,2.48756085208812e-05,2.48756085208812e-05,-1.817547037453281e-05,,,jw01265-o003_t001_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2010gp,/astro/armin/bhoomika/pantheon_data_folder/2010gp/mastDownload/JWST/jw01265-o002_t002_miri_f560w/jw01265-o002_t002_miri_f560w_i2d.fits,jw01265-o002_t002_miri_f560w_i2d,2025-06-18T01:03:18.369,JWST,MIRI,F560W,1.108019857086089e-05,2.8745931082115284e-05,2.8745931082115284e-05,-1.108019857086089e-05,,,jw01265-o002_t002_miri_f560w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1990N,/astro/armin/bhoomika/pantheon_data_folder/1990N/mastDownload/JWST/jw01995-o022_t021_nircam_clear-f356w/jw01995-o022_t021_nircam_clear-f356w_i2d.fits,jw01995-o022_t021_nircam_clear-f356w_i2d,2025-06-05T07:42:41.557,JWST,NIRCAM,F356W,1.0392354117792886e-05,1.4046015073893664e-05,1.4046015073893664e-05,-1.0392354117792886e-05,,,jw01995-o022_t021_nircam_clear-f356w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,1990N,/astro/armin/bhoomika/pantheon_data_folder/1990N/mastDownload/JWST/jw01995-o022_t021_nircam_clear-f115w/jw01995-o022_t021_nircam_clear-f115w_i2d.fits,jw01995-o022_t021_nircam_clear-f115w_i2d,2025-06-05T08:21:27.816,JWST,NIRCAM,F115W,5.098799511722358e-06,7.016513903944828e-06,7.016513903944828e-06,-5.098799511722358e-06,,,jw01995-o022_t021_nircam_clear-f115w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-c1011_t011_miri_f770w/jw02107-c1011_t011_miri_f770w_i2d.fits,jw02107-c1011_t011_miri_f770w_i2d,2025-03-26T05:23:59.973,JWST,MIRI,F770W,-1.3268878418244606e-05,-2.7809140937153093e-05,-2.7809140937153093e-05,1.3268878418244606e-05,,,jw02107-c1011_t011_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-c1011_t011_miri_f2100w/jw02107-c1011_t011_miri_f2100w_i2d.fits,jw02107-c1011_t011_miri_f2100w_i2d,2025-03-26T05:23:05.198,JWST,MIRI,F2100W,-1.3268569797957644e-05,-2.7809287417771543e-05,-2.7809287417771543e-05,1.3268569797957644e-05,,,jw02107-c1011_t011_miri_f2100w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o029_t011_nircam_clear-f300m/jw02107-o029_t011_nircam_clear-f300m_i2d.fits,jw02107-o029_t011_nircam_clear-f300m_i2d,2025-05-29T18:07:17.812,JWST,NIRCAM,F300M,-6.27013450975724e-06,-1.6339684131296705e-05,-1.6339684131296705e-05,6.27013450975724e-06,,,jw02107-o029_t011_nircam_clear-f300m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw04793-o011_t011_nircam_clear-f150w/jw04793-o011_t011_nircam_clear-f150w_i2d.fits,jw04793-o011_t011_nircam_clear-f150w_i2d,2025-06-01T02:12:26.677,JWST,NIRCAM,F150W,-3.117241720248287e-06,-7.95228267376225e-06,-7.95228267376225e-06,3.117241720248287e-06,,,jw04793-o011_t011_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o029_t011_nircam_clear-f335m/jw02107-o029_t011_nircam_clear-f335m_i2d.fits,jw02107-o029_t011_nircam_clear-f335m_i2d,2025-05-29T18:07:04.642,JWST,NIRCAM,F335M,-6.270293485307693e-06,-1.6340080954949032e-05,-1.6340080954949032e-05,6.270293485307693e-06,,,jw02107-o029_t011_nircam_clear-f335m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw04793-o011_t011_nircam_clear-f444w/jw04793-o011_t011_nircam_clear-f444w_i2d.fits,jw04793-o011_t011_nircam_clear-f444w_i2d,2025-06-01T01:59:12.064,JWST,NIRCAM,F444W,-6.297149931131356e-06,-1.633130987021937e-05,-1.633130987021937e-05,6.297149931131356e-06,,,jw04793-o011_t011_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o011_t011_miri_f1000w/jw02107-o011_t011_miri_f1000w_i2d.fits,jw02107-o011_t011_miri_f1000w_i2d,2025-05-29T17:48:39.843,JWST,MIRI,F1000W,-1.3268565056351287e-05,-2.780929022276676e-05,-2.780929022276676e-05,1.3268565056351287e-05,,,jw02107-o011_t011_miri_f1000w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o029_t011_nircam_clear-f200w/jw02107-o029_t011_nircam_clear-f200w_i2d.fits,jw02107-o029_t011_nircam_clear-f200w_i2d,2025-05-29T19:17:08.341,JWST,NIRCAM,F200W,-3.104389884092142e-06,-7.95720922455074e-06,-7.95720922455074e-06,3.104389884092142e-06,,,jw02107-o029_t011_nircam_clear-f200w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o011_t011_miri_f1130w/jw02107-o011_t011_miri_f1130w_i2d.fits,jw02107-o011_t011_miri_f1130w_i2d,2025-05-29T17:48:49.253,JWST,MIRI,F1130W,-1.3268579598314836e-05,-2.7809283028646727e-05,-2.7809283028646727e-05,1.3268579598314836e-05,,,jw02107-o011_t011_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw04793-o011_t011_nircam_f150w2-f164n/jw04793-o011_t011_nircam_f150w2-f164n_i2d.fits,jw04793-o011_t011_nircam_f150w2-f164n_i2d,2025-06-01T02:06:13.233,JWST,NIRCAM,F150W2,-3.117698307527416e-06,-7.953518043239023e-06,-7.953518043239023e-06,3.117698307527416e-06,,,jw04793-o011_t011_nircam_f150w2-f164n_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw04793-o011_t011_nircam_clear-f212n/jw04793-o011_t011_nircam_clear-f212n_i2d.fits,jw04793-o011_t011_nircam_clear-f212n_i2d,2025-06-01T02:12:06.238,JWST,NIRCAM,F212N,-3.117017231156077e-06,-7.951752215188474e-06,-7.951752215188474e-06,3.117017231156077e-06,,,jw04793-o011_t011_nircam_clear-f212n_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw04793-o011_t011_nircam_clear-f277w/jw04793-o011_t011_nircam_clear-f277w_i2d.fits,jw04793-o011_t011_nircam_clear-f277w_i2d,2025-06-01T01:58:08.159,JWST,NIRCAM,F277W,-6.296615153251829e-06,-1.6330010735091684e-05,-1.6330010735091684e-05,6.296615153251829e-06,,,jw04793-o011_t011_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-c1011_t011_miri_f1130w/jw02107-c1011_t011_miri_f1130w_i2d.fits,jw02107-c1011_t011_miri_f1130w_i2d,2025-03-26T05:23:26.503,JWST,MIRI,F1130W,-1.3268579598314836e-05,-2.7809283028646727e-05,-2.7809283028646727e-05,1.3268579598314836e-05,,,jw02107-c1011_t011_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o011_t011_miri_f2100w/jw02107-o011_t011_miri_f2100w_i2d.fits,jw02107-o011_t011_miri_f2100w_i2d,2025-05-29T17:48:44.266,JWST,MIRI,F2100W,-1.3268569793388823e-05,-2.780928740819586e-05,-2.780928740819586e-05,1.3268569793388823e-05,,,jw02107-o011_t011_miri_f2100w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1989B,/astro/armin/bhoomika/pantheon_data_folder/1989B/mastDownload/JWST/jw02107-o029_t011_nircam_clear-f360m/jw02107-o029_t011_nircam_clear-f360m_i2d.fits,jw02107-o029_t011_nircam_clear-f360m_i2d,2025-05-29T18:14:44.153,JWST,NIRCAM,F360M,-6.270564087722922e-06,-1.6340753565496254e-05,-1.6340753565496254e-05,6.270564087722922e-06,,,jw02107-o029_t011_nircam_clear-f360m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
